Time,CURRENT,mA
235180,CURRENT,218,6
235182,CURRENT,218,6
235185,CURRENT,218,6
235188,CURRENT,218,6
235190,CURRENT,220,6
235193,CURRENT,219,6
235196,CURRENT,229,6
235198,CURRENT,243,6
235201,CURRENT,221,6
235204,CURRENT,211,6
235206,CURRENT,219,6
235209,CURRENT,232,6
235212,CURRENT,240,6
235214,CURRENT,216,6
235217,CURRENT,211,6
235220,CURRENT,218,6
235223,CURRENT,219,6
235226,CURRENT,242,6
235229,CURRENT,221,6
235231,CURRENT,211,6
235234,CURRENT,219,6
235237,CURRENT,218,6
235239,CURRENT,218,6
235242,CURRENT,220,6
235244,CURRENT,219,6
235247,CURRENT,218,6
235250,CURRENT,219,6
235252,CURRENT,219,6
235255,CURRENT,218,6
235258,CURRENT,220,6
235260,CURRENT,219,6
235264,CURRENT,218,6
235267,CURRENT,218,6
235269,CURRENT,219,6
235272,CURRENT,219,6
235275,CURRENT,218,6
235277,CURRENT,220,6
235280,CURRENT,232,6
235283,CURRENT,241,6
235285,CURRENT,228,6
235288,CURRENT,231,6
235291,CURRENT,228,6
235293,CURRENT,214,6
235296,CURRENT,211,6
235299,CURRENT,218,6
235301,CURRENT,232,6
235304,CURRENT,241,6
235308,CURRENT,226,6
235310,CURRENT,211,6
235313,CURRENT,216,6
235316,CURRENT,218,6
235318,CURRENT,219,6
235321,CURRENT,220,6
235324,CURRENT,218,6
235326,CURRENT,218,6
235329,CURRENT,219,6
235331,CURRENT,218,6
235334,CURRENT,218,6
235337,CURRENT,219,6
235339,CURRENT,219,6
235342,CURRENT,218,6
235345,CURRENT,220,6
235347,CURRENT,218,6
235351,CURRENT,219,6
235354,CURRENT,219,6
235356,CURRENT,220,6
235359,CURRENT,218,6
235362,CURRENT,218,6
235364,CURRENT,219,6
235367,CURRENT,218,6
235370,CURRENT,219,6
235372,CURRENT,219,6
235375,CURRENT,218,6
235378,CURRENT,218,6
235380,CURRENT,233,6
235383,CURRENT,231,6
235386,CURRENT,214,6
235388,CURRENT,218,6
235392,CURRENT,220,6
235395,CURRENT,234,6
235397,CURRENT,227,6
235400,CURRENT,212,6
235403,CURRENT,237,6
235405,CURRENT,233,6
235408,CURRENT,212,6
235411,CURRENT,216,6
235413,CURRENT,218,6
235416,CURRENT,219,6
235418,CURRENT,218,6
235421,CURRENT,224,6
235424,CURRENT,243,6
235426,CURRENT,223,6
235429,CURRENT,210,6
235432,CURRENT,219,6
235435,CURRENT,218,6
235438,CURRENT,218,6
235441,CURRENT,220,6
235443,CURRENT,219,6
235446,CURRENT,218,6
235449,CURRENT,219,6
235451,CURRENT,219,6
235454,CURRENT,218,6
235457,CURRENT,220,6
235459,CURRENT,218,6
235462,CURRENT,218,6
235465,CURRENT,218,6
235467,CURRENT,218,6
235470,CURRENT,218,6
235473,CURRENT,218,6
235475,CURRENT,219,6
235479,CURRENT,219,6
235482,CURRENT,218,6
235484,CURRENT,219,6
235487,CURRENT,218,6
235490,CURRENT,218,6
235492,CURRENT,220,6
235495,CURRENT,219,6
235498,CURRENT,218,6
235500,CURRENT,233,6
235503,CURRENT,241,6
235505,CURRENT,222,6
235508,CURRENT,213,6
235511,CURRENT,217,6
235513,CURRENT,219,6
235516,CURRENT,218,6
235520,CURRENT,219,6
235522,CURRENT,218,6
235525,CURRENT,218,6
235528,CURRENT,219,6
235530,CURRENT,219,6
235533,CURRENT,218,6
235536,CURRENT,219,6
235538,CURRENT,218,6
235541,CURRENT,218,6
235544,CURRENT,220,6
235546,CURRENT,218,6
235549,CURRENT,218,6
235552,CURRENT,219,6
235554,CURRENT,220,6
235557,CURRENT,218,6
235560,CURRENT,218,6
235563,CURRENT,219,6
235566,CURRENT,218,6
235569,CURRENT,218,6
235571,CURRENT,233,6
235574,CURRENT,242,6
235577,CURRENT,213,6
235579,CURRENT,212,6
235582,CURRENT,219,6
235585,CURRENT,218,6
235587,CURRENT,219,6
235590,CURRENT,219,6
235592,CURRENT,218,6
235595,CURRENT,218,6
235598,CURRENT,219,6
235600,CURRENT,218,6
235603,CURRENT,231,6
235607,CURRENT,241,6
235609,CURRENT,218,6
235612,CURRENT,214,6
235615,CURRENT,219,6
235617,CURRENT,218,6
235620,CURRENT,218,6
235623,CURRENT,230,6
235625,CURRENT,240,6
235628,CURRENT,227,6
235631,CURRENT,229,6
235633,CURRENT,216,6
235636,CURRENT,214,6
235639,CURRENT,219,6
235641,CURRENT,220,6
235644,CURRENT,218,6
235648,CURRENT,230,6
235650,CURRENT,240,6
235653,CURRENT,219,6
235656,CURRENT,212,6
235658,CURRENT,219,6
235661,CURRENT,218,6
235664,CURRENT,218,6
235666,CURRENT,219,6
235669,CURRENT,219,6
235672,CURRENT,218,6
235674,CURRENT,220,6
235677,CURRENT,219,6
235679,CURRENT,218,6
235682,CURRENT,218,6
235685,CURRENT,219,6
235687,CURRENT,218,6
235691,CURRENT,219,6
235694,CURRENT,220,6
235696,CURRENT,218,6
235699,CURRENT,218,6
235702,CURRENT,219,6
235704,CURRENT,219,6
235707,CURRENT,218,6
235710,CURRENT,220,6
235712,CURRENT,218,6
235715,CURRENT,218,6
235718,CURRENT,218,6
235720,CURRENT,219,6
235723,CURRENT,219,6
235726,CURRENT,219,6
235728,CURRENT,220,6
235731,CURRENT,218,6
235735,CURRENT,218,6
235737,CURRENT,218,6
235740,CURRENT,218,6
235743,CURRENT,219,6
235745,CURRENT,219,6
235748,CURRENT,218,6
235751,CURRENT,218,6
235753,CURRENT,233,6
235756,CURRENT,241,6
235759,CURRENT,229,6
235761,CURRENT,215,6
235764,CURRENT,211,6
235766,CURRENT,218,6
235769,CURRENT,219,6
235772,CURRENT,218,6
235774,CURRENT,218,6
235778,CURRENT,219,6
235781,CURRENT,219,6
235783,CURRENT,218,6
235786,CURRENT,218,6
235789,CURRENT,219,6
235791,CURRENT,218,6
235794,CURRENT,218,6
235797,CURRENT,220,6
235799,CURRENT,218,6
235802,CURRENT,218,6
235805,CURRENT,219,6
235807,CURRENT,219,6
235810,CURRENT,218,6
235813,CURRENT,219,6
235815,CURRENT,219,6
235819,CURRENT,218,6
235822,CURRENT,218,6
235824,CURRENT,219,6
235827,CURRENT,218,6
235830,CURRENT,219,6
235832,CURRENT,215,6
236401,CURRENT,419,7
236404,CURRENT,23,7
236405,CURRENT,56,7
236407,CURRENT,8,7
236408,CURRENT,7,7
236410,CURRENT,6,7
236413,CURRENT,4,7
236416,CURRENT,4,7
236419,CURRENT,4,7
236421,CURRENT,5,7
236424,CURRENT,4,7
236426,CURRENT,4,7
236429,CURRENT,4,7
236431,CURRENT,5,7
236434,CURRENT,4,7
236436,CURRENT,4,7
236438,CURRENT,4,7
236441,CURRENT,5,7
236443,CURRENT,4,7
236446,CURRENT,4,7
236448,CURRENT,4,7
236451,CURRENT,4,7
236453,CURRENT,5,7
236456,CURRENT,4,7
236459,CURRENT,4,7
236462,CURRENT,4,7
236464,CURRENT,4,7
236467,CURRENT,4,7
236469,CURRENT,3,7
236472,CURRENT,4,7
236474,CURRENT,4,7
236477,CURRENT,4,7
236479,CURRENT,4,7
236482,CURRENT,5,7
236484,CURRENT,5,7
236487,CURRENT,5,7
236489,CURRENT,5,7
236492,CURRENT,4,7
236494,CURRENT,5,7
236497,CURRENT,5,7
236499,CURRENT,5,7
236503,CURRENT,4,7
236505,CURRENT,5,7
236508,CURRENT,5,7
236510,CURRENT,5,7
236513,CURRENT,4,7
236515,CURRENT,4,7
236518,CURRENT,5,7
236520,CURRENT,5,7
236523,CURRENT,4,7
236525,CURRENT,4,7
236528,CURRENT,5,7
236530,CURRENT,5,7
236533,CURRENT,5,7
236535,CURRENT,4,7
236538,CURRENT,8,7
236540,CURRENT,9,7
236544,CURRENT,9,7
236546,CURRENT,9,7
236549,CURRENT,9,7
236551,CURRENT,9,7
236554,CURRENT,10,7
236556,CURRENT,9,7
236559,CURRENT,9,7
236561,CURRENT,9,7
236564,CURRENT,10,7
236566,CURRENT,10,7
236569,CURRENT,8,7
236571,CURRENT,9,7
236574,CURRENT,10,7
236576,CURRENT,10,7
236579,CURRENT,9,7
236581,CURRENT,8,7
236584,CURRENT,9,7
236587,CURRENT,9,7
236590,CURRENT,9,7
236592,CURRENT,8,7
236595,CURRENT,9,7
236597,CURRENT,789,7
236600,CURRENT,881,7
236603,CURRENT,868,7
236605,CURRENT,917,7
236608,CURRENT,916,7
236611,CURRENT,831,7
236613,CURRENT,964,7
236616,CURRENT,756,7
236619,CURRENT,835,7
236621,CURRENT,871,7
236624,CURRENT,798,7
236627,CURRENT,774,7
236630,CURRENT,857,7
236633,CURRENT,862,7
236635,CURRENT,840,7
236638,CURRENT,776,7
236641,CURRENT,689,7
236643,CURRENT,709,7
236646,CURRENT,774,7
236649,CURRENT,728,7
236651,CURRENT,749,7
236654,CURRENT,630,7
236657,CURRENT,617,7
236659,CURRENT,701,7
236662,CURRENT,588,7
236665,CURRENT,751,7
236667,CURRENT,769,7
236670,CURRENT,738,7
236674,CURRENT,664,7
236676,CURRENT,733,7
236679,CURRENT,693,7
236682,CURRENT,636,7
236684,CURRENT,705,7
236687,CURRENT,745,7
236690,CURRENT,667,7
236692,CURRENT,649,7
236695,CURRENT,664,7
236698,CURRENT,547,7
236700,CURRENT,753,7
236703,CURRENT,739,7
236706,CURRENT,566,7
236708,CURRENT,296,7
236711,CURRENT,458,7
236715,CURRENT,436,7
236717,CURRENT,452,7
236720,CURRENT,616,7
236722,CURRENT,251,7
236725,CURRENT,607,7
236728,CURRENT,290,7
236730,CURRENT,639,7
236733,CURRENT,366,7
236736,CURRENT,628,7
236738,CURRENT,370,7
236741,CURRENT,383,7
236744,CURRENT,345,7
236746,CURRENT,204,7
236749,CURRENT,501,7
236752,CURRENT,127,7
236754,CURRENT,444,7
236758,CURRENT,310,7
236761,CURRENT,321,7
236763,CURRENT,263,7
236766,CURRENT,136,7
236769,CURRENT,354,7
236771,CURRENT,259,7
236774,CURRENT,274,7
236777,CURRENT,152,7
236779,CURRENT,222,7
236782,CURRENT,403,7
236785,CURRENT,201,7
236787,CURRENT,308,7
236790,CURRENT,315,7
236793,CURRENT,91,7
236795,CURRENT,121,7
236798,CURRENT,98,7
236801,CURRENT,154,7
236804,CURRENT,194,7
236807,CURRENT,219,7
236809,CURRENT,215,7
236812,CURRENT,212,7
236815,CURRENT,240,7
236817,CURRENT,275,7
236820,CURRENT,245,7
236823,CURRENT,277,7
236825,CURRENT,308,7
236828,CURRENT,189,7
236831,CURRENT,167,7
236833,CURRENT,171,7
236836,CURRENT,167,7
236839,CURRENT,200,7
236841,CURRENT,225,7
236845,CURRENT,204,7
236847,CURRENT,199,7
236850,CURRENT,174,7
236853,CURRENT,198,7
236855,CURRENT,232,7
236858,CURRENT,204,7
236861,CURRENT,194,7
236863,CURRENT,203,7
236866,CURRENT,230,7
236869,CURRENT,234,7
236871,CURRENT,169,7
236874,CURRENT,190,7
236877,CURRENT,201,7
236879,CURRENT,225,7
236882,CURRENT,203,7
236886,CURRENT,258,7
236888,CURRENT,228,7
236891,CURRENT,188,7
236894,CURRENT,214,7
236896,CURRENT,213,7
236899,CURRENT,182,7
236902,CURRENT,198,7
236904,CURRENT,220,7
236907,CURRENT,225,7
236910,CURRENT,227,7
236912,CURRENT,226,7
236915,CURRENT,226,7
236918,CURRENT,217,7
236920,CURRENT,189,7
236923,CURRENT,229,7
236926,CURRENT,289,7
236929,CURRENT,262,7
236932,CURRENT,227,7
236934,CURRENT,221,7
236937,CURRENT,227,7
236940,CURRENT,256,7
236942,CURRENT,230,7
236945,CURRENT,194,7
236948,CURRENT,189,7
236950,CURRENT,218,7
236953,CURRENT,219,7
236956,CURRENT,218,7
236958,CURRENT,219,7
236961,CURRENT,220,7
236964,CURRENT,218,7
236966,CURRENT,218,7
236969,CURRENT,219,7
236973,CURRENT,219,7
236975,CURRENT,219,7
236978,CURRENT,220,7
236981,CURRENT,219,7
236983,CURRENT,219,7
236986,CURRENT,218,7
236989,CURRENT,219,7
236991,CURRENT,218,7
236994,CURRENT,233,7
236997,CURRENT,235,7
236999,CURRENT,215,7
237002,CURRENT,231,7
237005,CURRENT,236,7
237007,CURRENT,227,7
237010,CURRENT,228,7
237014,CURRENT,228,7
237016,CURRENT,218,7
237019,CURRENT,211,7
237021,CURRENT,229,7
237024,CURRENT,239,7
237027,CURRENT,235,7
237029,CURRENT,229,7
237032,CURRENT,226,7
237035,CURRENT,226,7
237037,CURRENT,227,7
237040,CURRENT,227,7
237043,CURRENT,222,7
237045,CURRENT,213,7
237048,CURRENT,217,7
237051,CURRENT,219,7
237053,CURRENT,240,7
237057,CURRENT,236,7
237060,CURRENT,227,7
237062,CURRENT,227,7
237065,CURRENT,219,7
237068,CURRENT,211,7
237070,CURRENT,218,7
237073,CURRENT,234,7
237076,CURRENT,242,7
237078,CURRENT,228,7
237081,CURRENT,214,7
237084,CURRENT,214,7
237086,CURRENT,235,7
237089,CURRENT,229,7
237092,CURRENT,227,7
237094,CURRENT,220,7
237097,CURRENT,213,7
237101,CURRENT,219,7
237103,CURRENT,219,7
237106,CURRENT,219,7
237108,CURRENT,220,7
237111,CURRENT,219,7
237114,CURRENT,219,7
237116,CURRENT,220,7
237119,CURRENT,240,7
237122,CURRENT,236,7
237124,CURRENT,228,7
237127,CURRENT,221,7
237130,CURRENT,211,7
237132,CURRENT,227,7
237135,CURRENT,239,7
237138,CURRENT,231,7
237140,CURRENT,223,7
237144,CURRENT,213,7
237147,CURRENT,217,7
237149,CURRENT,219,7
237152,CURRENT,232,7
237155,CURRENT,239,7
237157,CURRENT,219,7
237160,CURRENT,216,7
237163,CURRENT,219,7
237165,CURRENT,219,7
237168,CURRENT,219,7
237171,CURRENT,219,7
237173,CURRENT,218,7
237176,CURRENT,220,7
237179,CURRENT,219,7
237181,CURRENT,219,7
237185,CURRENT,219,7
237188,CURRENT,219,7
237190,CURRENT,219,7
237193,CURRENT,220,7
237195,CURRENT,221,7
237198,CURRENT,219,7
237201,CURRENT,241,7
237203,CURRENT,227,7
237206,CURRENT,212,7
237209,CURRENT,218,7
237211,CURRENT,220,7
237214,CURRENT,219,7
237217,CURRENT,218,7
237219,CURRENT,221,7
237222,CURRENT,219,7
237225,CURRENT,219,7
237228,CURRENT,220,7
237231,CURRENT,220,7
237234,CURRENT,219,7
237236,CURRENT,219,7
237239,CURRENT,219,7
237242,CURRENT,219,7
237244,CURRENT,220,7
237247,CURRENT,220,7
237250,CURRENT,219,7
237252,CURRENT,219,7
237255,CURRENT,220,7
237258,CURRENT,233,7
237260,CURRENT,242,7
237263,CURRENT,221,7
237266,CURRENT,235,7
237268,CURRENT,221,7
237272,CURRENT,213,7
237275,CURRENT,219,7
237277,CURRENT,219,7
237280,CURRENT,220,7
237282,CURRENT,220,7
237285,CURRENT,219,7
237288,CURRENT,219,7
237290,CURRENT,219,7
237293,CURRENT,219,7
237296,CURRENT,219,7
237298,CURRENT,220,7
237301,CURRENT,219,7
237304,CURRENT,219,7
237306,CURRENT,219,7
237309,CURRENT,219,7
237313,CURRENT,231,7
237315,CURRENT,242,7
237318,CURRENT,235,7
237321,CURRENT,227,7
237323,CURRENT,218,7
237326,CURRENT,212,7
237329,CURRENT,218,7
237331,CURRENT,220,7
237334,CURRENT,220,7
237337,CURRENT,219,7
237339,CURRENT,219,7
237342,CURRENT,220,7
237345,CURRENT,219,7
237347,CURRENT,219,7
237350,CURRENT,220,7
237353,CURRENT,220,7
237356,CURRENT,219,7
237359,CURRENT,219,7
237362,CURRENT,231,7
237364,CURRENT,242,7
237367,CURRENT,235,7
237369,CURRENT,228,7
237372,CURRENT,227,7
237375,CURRENT,222,7
237377,CURRENT,213,7
237380,CURRENT,217,7
237383,CURRENT,240,7
237385,CURRENT,232,7
237388,CURRENT,212,7
237391,CURRENT,218,7
237393,CURRENT,220,7
237396,CURRENT,219,7
237400,CURRENT,219,7
237402,CURRENT,230,7
237405,CURRENT,242,7
237408,CURRENT,235,7
237410,CURRENT,221,7
237413,CURRENT,212,7
237416,CURRENT,218,7
237418,CURRENT,220,7
237421,CURRENT,229,7
237424,CURRENT,242,7
237426,CURRENT,235,7
237429,CURRENT,228,7
237432,CURRENT,227,7
237434,CURRENT,227,7
237437,CURRENT,227,7
237441,CURRENT,212,7
237443,CURRENT,215,7
237446,CURRENT,220,7
237449,CURRENT,233,7
237451,CURRENT,237,7
237454,CURRENT,230,7
237456,CURRENT,227,7
237459,CURRENT,213,7
237462,CURRENT,214,7
237464,CURRENT,220,7
237467,CURRENT,219,7
237470,CURRENT,239,7
237472,CURRENT,237,7
237475,CURRENT,213,7
237478,CURRENT,212,7
237480,CURRENT,236,7
237484,CURRENT,240,7
237487,CURRENT,227,7
237489,CURRENT,235,7
237492,CURRENT,223,7
237495,CURRENT,226,7
237497,CURRENT,235,7
237500,CURRENT,229,7
237503,CURRENT,227,7
237505,CURRENT,214,7
237508,CURRENT,212,7
237511,CURRENT,219,7
237513,CURRENT,220,7
237516,CURRENT,240,7
237519,CURRENT,232,7
237521,CURRENT,218,7
237524,CURRENT,232,7
237528,CURRENT,235,7
237530,CURRENT,222,7
237533,CURRENT,213,7
237536,CURRENT,224,7
237538,CURRENT,241,7
237541,CURRENT,236,7
237543,CURRENT,227,7
237546,CURRENT,212,7
237549,CURRENT,213,7
237551,CURRENT,235,7
237554,CURRENT,240,7
237557,CURRENT,228,7
237559,CURRENT,227,7
237562,CURRENT,212,7
237565,CURRENT,217,7
237568,CURRENT,219,7
237571,CURRENT,219,7
237574,CURRENT,220,7
237576,CURRENT,219,7
237579,CURRENT,219,7
237582,CURRENT,221,7
237584,CURRENT,220,7
237587,CURRENT,219,7
237590,CURRENT,219,7
237592,CURRENT,220,7
237595,CURRENT,219,7
237598,CURRENT,220,7
237600,CURRENT,236,7
237603,CURRENT,232,7
237606,CURRENT,213,7
237608,CURRENT,217,7
237612,CURRENT,229,7
237615,CURRENT,242,7
237617,CURRENT,237,7
237620,CURRENT,227,7
237623,CURRENT,221,7
237625,CURRENT,213,7
237628,CURRENT,221,7
237630,CURRENT,219,7
237633,CURRENT,219,7
237636,CURRENT,219,7
237638,CURRENT,219,7
237641,CURRENT,219,7
237644,CURRENT,242,7
237646,CURRENT,236,7
237649,CURRENT,227,7
237652,CURRENT,228,7
237655,CURRENT,227,7
237658,CURRENT,215,7
237661,CURRENT,213,7
237663,CURRENT,218,7
237666,CURRENT,219,7
237669,CURRENT,220,7
237671,CURRENT,236,7
237674,CURRENT,236,7
237677,CURRENT,229,7
237679,CURRENT,228,7
237682,CURRENT,222,7
237685,CURRENT,211,7
237687,CURRENT,232,7
237690,CURRENT,230,7
237693,CURRENT,215,7
237696,CURRENT,219,7
237699,CURRENT,224,7
237702,CURRENT,242,7
237704,CURRENT,236,7
237707,CURRENT,222,7
237710,CURRENT,212,7
237712,CURRENT,219,7
237715,CURRENT,234,7
237717,CURRENT,242,7
237720,CURRENT,228,7
237723,CURRENT,213,7
237725,CURRENT,230,7
237728,CURRENT,233,7
237731,CURRENT,228,7
237733,CURRENT,234,7
237736,CURRENT,229,7
237740,CURRENT,227,7
237742,CURRENT,214,7
237745,CURRENT,213,7
237748,CURRENT,226,7
237750,CURRENT,242,7
237753,CURRENT,236,7
237756,CURRENT,229,7
237758,CURRENT,227,7
237761,CURRENT,227,7
237764,CURRENT,228,7
237766,CURRENT,219,7
237769,CURRENT,211,7
237772,CURRENT,230,7
237774,CURRENT,242,7
237777,CURRENT,230,7
237780,CURRENT,229,7
237783,CURRENT,227,7
237786,CURRENT,227,7
237789,CURRENT,227,7
237791,CURRENT,213,7
237794,CURRENT,214,7
237797,CURRENT,219,7
237799,CURRENT,219,7
237802,CURRENT,219,7
237804,CURRENT,219,7
237807,CURRENT,242,7
237810,CURRENT,236,7
237812,CURRENT,212,7
237815,CURRENT,215,7
237818,CURRENT,219,7
237820,CURRENT,233,7
237824,CURRENT,234,7
237827,CURRENT,215,7
237829,CURRENT,217,7
237832,CURRENT,219,7
237835,CURRENT,232,7
237837,CURRENT,239,7
237840,CURRENT,220,7
237843,CURRENT,217,7
237845,CURRENT,219,7
237848,CURRENT,219,7
237851,CURRENT,220,7
237853,CURRENT,220,7
237856,CURRENT,219,7
237859,CURRENT,220,7
237861,CURRENT,219,7
237864,CURRENT,219,7
237868,CURRENT,221,7
237870,CURRENT,229,7
237873,CURRENT,242,7
237876,CURRENT,236,7
237878,CURRENT,229,7
237881,CURRENT,227,7
237884,CURRENT,213,7
237886,CURRENT,212,7
237889,CURRENT,219,7
237891,CURRENT,228,7
237894,CURRENT,243,7
237897,CURRENT,228,7
237899,CURRENT,233,7
237902,CURRENT,236,7
237905,CURRENT,227,7
237907,CURRENT,234,7
237911,CURRENT,226,7
237914,CURRENT,232,7
237916,CURRENT,220,7
237919,CURRENT,222,7
237922,CURRENT,240,7
237924,CURRENT,235,7
237927,CURRENT,229,7
237930,CURRENT,228,7
237932,CURRENT,219,7
237935,CURRENT,221,7
237938,CURRENT,238,7
237940,CURRENT,231,7
237943,CURRENT,228,7
237946,CURRENT,229,7
237948,CURRENT,214,7
237952,CURRENT,224,7
237955,CURRENT,242,7
237957,CURRENT,233,7
237960,CURRENT,227,7
237963,CURRENT,228,7
237965,CURRENT,227,7
237968,CURRENT,227,7
237971,CURRENT,228,7
237973,CURRENT,227,7
237976,CURRENT,227,7
237978,CURRENT,228,7
237981,CURRENT,227,7
237984,CURRENT,224,7
237986,CURRENT,232,7
237989,CURRENT,221,7
237992,CURRENT,222,7
237995,CURRENT,242,7
237998,CURRENT,236,7
238001,CURRENT,213,7
238003,CURRENT,211,7
238006,CURRENT,238,7
238009,CURRENT,239,7
238011,CURRENT,228,7
238014,CURRENT,228,7
238017,CURRENT,215,7
238019,CURRENT,212,7
238022,CURRENT,221,7
238025,CURRENT,235,7
238027,CURRENT,236,7
238030,CURRENT,230,7
238033,CURRENT,216,7
238035,CURRENT,223,7
238039,CURRENT,241,7
238042,CURRENT,230,7
238044,CURRENT,227,7
238047,CURRENT,212,7
238050,CURRENT,213,7
238052,CURRENT,237,7
238055,CURRENT,240,7
238058,CURRENT,230,7
238060,CURRENT,227,7
238063,CURRENT,227,7
238065,CURRENT,228,7
238068,CURRENT,221,7
238071,CURRENT,214,7
238073,CURRENT,237,7
238076,CURRENT,229,7
238080,CURRENT,217,7
238082,CURRENT,235,7
238085,CURRENT,235,7
238088,CURRENT,227,7
238090,CURRENT,228,7
238093,CURRENT,227,7
238096,CURRENT,227,7
238098,CURRENT,229,7
238101,CURRENT,227,7
238104,CURRENT,227,7
238106,CURRENT,216,7
238109,CURRENT,212,7
238112,CURRENT,219,7
238114,CURRENT,219,7
238117,CURRENT,243,7
238120,CURRENT,236,7
238123,CURRENT,227,7
238126,CURRENT,228,7
238129,CURRENT,227,7
238131,CURRENT,227,7
238134,CURRENT,228,7
238137,CURRENT,227,7
238139,CURRENT,213,7
238142,CURRENT,215,7
238145,CURRENT,241,7
238147,CURRENT,229,7
238150,CURRENT,233,7
238152,CURRENT,235,7
238155,CURRENT,212,7
238158,CURRENT,217,7
238160,CURRENT,220,7
238163,CURRENT,219,7
238167,CURRENT,220,7
238169,CURRENT,221,7
238172,CURRENT,227,7
238175,CURRENT,242,7
238177,CURRENT,236,7
238180,CURRENT,227,7
238183,CURRENT,228,7
238185,CURRENT,214,7
238188,CURRENT,225,7
238191,CURRENT,241,7
238193,CURRENT,233,7
238196,CURRENT,228,7
238199,CURRENT,227,7
238201,CURRENT,229,7
238204,CURRENT,222,7
238208,CURRENT,218,7
238210,CURRENT,236,7
238213,CURRENT,234,7
238216,CURRENT,227,7
238218,CURRENT,218,7
238221,CURRENT,212,7
238224,CURRENT,228,7
238226,CURRENT,242,7
238229,CURRENT,236,7
238232,CURRENT,213,7
238234,CURRENT,213,7
238237,CURRENT,223,7
238239,CURRENT,242,7
238242,CURRENT,236,7
238245,CURRENT,229,7
238247,CURRENT,222,7
238251,CURRENT,212,7
238254,CURRENT,219,7
238256,CURRENT,242,7
238259,CURRENT,236,7
238262,CURRENT,229,7
238264,CURRENT,227,7
238267,CURRENT,227,7
238270,CURRENT,217,7
238272,CURRENT,212,7
238275,CURRENT,231,7
238278,CURRENT,238,7
238280,CURRENT,214,7
238283,CURRENT,213,7
238286,CURRENT,219,7
238288,CURRENT,220,7
238291,CURRENT,219,7
238295,CURRENT,220,7
238297,CURRENT,221,7
238300,CURRENT,219,7
238303,CURRENT,219,7
238305,CURRENT,221,7
238308,CURRENT,219,7
238311,CURRENT,219,7
238313,CURRENT,220,7
238316,CURRENT,220,7
238319,CURRENT,219,7
238321,CURRENT,219,7
238324,CURRENT,220,7
238326,CURRENT,220,7
238329,CURRENT,220,7
238332,CURRENT,221,7
238334,CURRENT,219,7
238338,CURRENT,228,7
238341,CURRENT,240,7
238343,CURRENT,223,7
238346,CURRENT,213,7
238349,CURRENT,220,7
238351,CURRENT,220,7
238354,CURRENT,219,7
238357,CURRENT,219,7
238359,CURRENT,220,7
238362,CURRENT,228,7
238365,CURRENT,241,7
238367,CURRENT,237,7
238370,CURRENT,215,7
238373,CURRENT,212,7
238375,CURRENT,219,7
238379,CURRENT,219,7
238382,CURRENT,220,7
238384,CURRENT,221,7
238387,CURRENT,219,7
238390,CURRENT,239,7
238392,CURRENT,238,7
238395,CURRENT,228,7
238398,CURRENT,227,7
238400,CURRENT,229,7
238403,CURRENT,227,7
238406,CURRENT,230,7
238408,CURRENT,228,7
238411,CURRENT,227,7
238413,CURRENT,224,7
238416,CURRENT,228,7
238419,CURRENT,223,7
238422,CURRENT,213,7
238425,CURRENT,219,7
238428,CURRENT,220,7
238430,CURRENT,219,7
238433,CURRENT,220,7
238436,CURRENT,240,7
238438,CURRENT,223,7
238441,CURRENT,213,7
238444,CURRENT,220,7
238446,CURRENT,219,7
238449,CURRENT,219,7
238452,CURRENT,221,7
238454,CURRENT,220,7
238457,CURRENT,219,7
238460,CURRENT,220,7
238462,CURRENT,219,7
238466,CURRENT,231,7
238469,CURRENT,243,7
238471,CURRENT,221,7
238474,CURRENT,212,7
238477,CURRENT,220,7
238479,CURRENT,221,7
238482,CURRENT,219,7
238485,CURRENT,233,7
238487,CURRENT,243,7
238490,CURRENT,229,7
238493,CURRENT,228,7
238495,CURRENT,228,7
238498,CURRENT,213,7
238500,CURRENT,229,7
238503,CURRENT,234,7
238507,CURRENT,227,7
238509,CURRENT,234,7
238512,CURRENT,229,7
238515,CURRENT,214,7
238517,CURRENT,212,7
238520,CURRENT,220,7
238523,CURRENT,220,7
238525,CURRENT,219,7
238528,CURRENT,235,7
238531,CURRENT,239,7
238533,CURRENT,229,7
238536,CURRENT,227,7
238539,CURRENT,228,7
238541,CURRENT,214,7
238544,CURRENT,213,7
238547,CURRENT,220,7
238550,CURRENT,228,7
238553,CURRENT,242,7
238556,CURRENT,236,7
238558,CURRENT,228,7
238561,CURRENT,212,7
238564,CURRENT,214,7
238566,CURRENT,219,7
238569,CURRENT,219,7
238572,CURRENT,220,7
238574,CURRENT,219,7
238577,CURRENT,219,7
238580,CURRENT,220,7
238582,CURRENT,220,7
238585,CURRENT,219,7
238587,CURRENT,219,7
238590,CURRENT,219,7
238594,CURRENT,220,7
238596,CURRENT,221,7
238599,CURRENT,221,7
238602,CURRENT,230,7
238604,CURRENT,241,7
238607,CURRENT,224,7
238610,CURRENT,212,7
238612,CURRENT,219,7
238615,CURRENT,220,7
238618,CURRENT,220,7
238620,CURRENT,219,7
238623,CURRENT,220,7
238626,CURRENT,220,7
238628,CURRENT,219,7
238631,CURRENT,220,7
238635,CURRENT,220,7
238637,CURRENT,232,7
238640,CURRENT,238,7
238643,CURRENT,214,7
238645,CURRENT,216,7
238648,CURRENT,233,7
238651,CURRENT,245,7
238653,CURRENT,215,7
