Time,CURRENT,mA
85117,CURRENT,896,1
85120,CURRENT,906,1
85123,CURRENT,1026,1
85126,CURRENT,920,1
85128,CURRENT,864,1
85131,CURRENT,951,1
85134,CURRENT,937,1
85136,CURRENT,949,1
85139,CURRENT,945,1
85142,CURRENT,924,1
85144,CURRENT,949,1
85147,CURRENT,895,1
85150,CURRENT,965,1
85152,CURRENT,854,1
85155,CURRENT,908,1
85158,CURRENT,882,1
85160,CURRENT,929,1
85164,CURRENT,940,1
85167,CURRENT,966,1
85169,CURRENT,934,1
85172,CURRENT,977,1
85175,CURRENT,967,1
85177,CURRENT,916,1
85180,CURRENT,898,1
85183,CURRENT,902,1
85185,CURRENT,930,1
85188,CURRENT,926,1
85190,CURRENT,936,1
85193,CURRENT,950,1
85196,CURRENT,954,1
85198,CURRENT,1015,1
85201,CURRENT,924,1
85204,CURRENT,904,1
85208,CURRENT,1025,1
85210,CURRENT,920,1
85213,CURRENT,875,1
85216,CURRENT,954,1
85218,CURRENT,914,1
85221,CURRENT,955,1
85224,CURRENT,931,1
85226,CURRENT,956,1
85229,CURRENT,948,1
85231,CURRENT,1003,1
85234,CURRENT,925,1
85237,CURRENT,872,1
85240,CURRENT,955,1
85242,CURRENT,921,1
85245,CURRENT,971,1
85249,CURRENT,943,1
85251,CURRENT,952,1
85254,CURRENT,903,1
85256,CURRENT,984,1
85259,CURRENT,948,1
85262,CURRENT,882,1
85264,CURRENT,960,1
85267,CURRENT,927,1
85270,CURRENT,837,1
85272,CURRENT,959,1
85275,CURRENT,873,1
85278,CURRENT,935,1
85280,CURRENT,969,1
85283,CURRENT,976,1
85286,CURRENT,954,1
85288,CURRENT,905,1
85292,CURRENT,993,1
85295,CURRENT,903,1
85297,CURRENT,909,1
85300,CURRENT,902,1
85303,CURRENT,921,1
85305,CURRENT,959,1
85308,CURRENT,959,1
85311,CURRENT,938,1
85313,CURRENT,964,1
85316,CURRENT,974,1
85319,CURRENT,972,1
85321,CURRENT,894,1
85324,CURRENT,927,1
85327,CURRENT,927,1
85329,CURRENT,850,1
85332,CURRENT,955,1
85336,CURRENT,960,1
85338,CURRENT,926,1
85341,CURRENT,913,1
85343,CURRENT,957,1
85346,CURRENT,857,1
85349,CURRENT,905,1
85351,CURRENT,872,1
85354,CURRENT,873,1
85357,CURRENT,946,1
85359,CURRENT,911,1
85362,CURRENT,933,1
85365,CURRENT,968,1
85367,CURRENT,964,1
85370,CURRENT,956,1
85373,CURRENT,876,1
85376,CURRENT,995,1
85379,CURRENT,875,1
85382,CURRENT,894,1
85384,CURRENT,886,1
85387,CURRENT,924,1
85390,CURRENT,926,1
85392,CURRENT,942,1
85395,CURRENT,971,1
85398,CURRENT,994,1
85400,CURRENT,957,1
85403,CURRENT,927,1
85406,CURRENT,908,1
85408,CURRENT,1007,1
85411,CURRENT,932,1
85414,CURRENT,893,1
85416,CURRENT,993,1
85420,CURRENT,985,1
85423,CURRENT,952,1
85425,CURRENT,985,1
85428,CURRENT,904,1
85431,CURRENT,906,1
85433,CURRENT,982,1
85436,CURRENT,922,1
85439,CURRENT,887,1
85441,CURRENT,897,1
85444,CURRENT,913,1
85447,CURRENT,987,1
85449,CURRENT,964,1
85452,CURRENT,967,1
85454,CURRENT,949,1
85457,CURRENT,1004,1
85460,CURRENT,930,1
85464,CURRENT,895,1
85466,CURRENT,994,1
85469,CURRENT,927,1
85471,CURRENT,868,1
85474,CURRENT,940,1
85477,CURRENT,915,1
85479,CURRENT,949,1
85482,CURRENT,910,1
85485,CURRENT,942,1
85487,CURRENT,934,1
85490,CURRENT,953,1
85493,CURRENT,969,1
85495,CURRENT,839,1
85498,CURRENT,913,1
85501,CURRENT,908,1
85504,CURRENT,921,1
85507,CURRENT,997,1
85510,CURRENT,967,1
85512,CURRENT,982,1
85515,CURRENT,901,1
85518,CURRENT,972,1
85520,CURRENT,938,1
85523,CURRENT,899,1
85526,CURRENT,951,1
85528,CURRENT,937,1
85531,CURRENT,958,1
85534,CURRENT,965,1
85536,CURRENT,919,1
85539,CURRENT,976,1
85542,CURRENT,1005,1
85544,CURRENT,948,1
85548,CURRENT,878,1
85551,CURRENT,973,1
85553,CURRENT,922,1
85556,CURRENT,860,1
85559,CURRENT,967,1
85561,CURRENT,910,1
85564,CURRENT,914,1
85567,CURRENT,934,1
85569,CURRENT,951,1
85572,CURRENT,951,1
85575,CURRENT,887,1
85577,CURRENT,960,1
85580,CURRENT,879,1
85582,CURRENT,904,1
85585,CURRENT,926,1
85588,CURRENT,985,1
85591,CURRENT,961,1
85594,CURRENT,957,1
85597,CURRENT,954,1
85599,CURRENT,906,1
85602,CURRENT,1012,1
85605,CURRENT,956,1
85607,CURRENT,897,1
85610,CURRENT,967,1
85613,CURRENT,931,1
85615,CURRENT,954,1
85618,CURRENT,919,1
85621,CURRENT,984,1
85623,CURRENT,894,1
85626,CURRENT,927,1
85629,CURRENT,964,1
85632,CURRENT,882,1
85635,CURRENT,920,1
85638,CURRENT,978,1
85640,CURRENT,944,1
85643,CURRENT,948,1
85646,CURRENT,933,1
85648,CURRENT,952,1
85651,CURRENT,949,1
85654,CURRENT,935,1
85656,CURRENT,964,1
85659,CURRENT,844,1
85662,CURRENT,917,1
85664,CURRENT,912,1
85667,CURRENT,935,1
85670,CURRENT,915,1
85672,CURRENT,934,1
85676,CURRENT,1000,1
85679,CURRENT,901,1
85681,CURRENT,1022,1
85684,CURRENT,940,1
85687,CURRENT,873,1
85689,CURRENT,950,1
85692,CURRENT,913,1
85695,CURRENT,965,1
85697,CURRENT,922,1
85700,CURRENT,913,1
85703,CURRENT,928,1
85705,CURRENT,936,1
85708,CURRENT,965,1
85711,CURRENT,850,1
85713,CURRENT,909,1
85716,CURRENT,871,1
85720,CURRENT,914,1
85722,CURRENT,954,1
85725,CURRENT,985,1
85728,CURRENT,933,1
85730,CURRENT,957,1
85733,CURRENT,1014,1
85736,CURRENT,940,1
85738,CURRENT,887,1
85741,CURRENT,963,1
85744,CURRENT,923,1
85746,CURRENT,899,1
85749,CURRENT,907,1
85751,CURRENT,977,1
85754,CURRENT,927,1
85757,CURRENT,922,1
85760,CURRENT,972,1
85763,CURRENT,857,1
85766,CURRENT,916,1
85768,CURRENT,896,1
85771,CURRENT,922,1
85774,CURRENT,891,1
85776,CURRENT,943,1
85779,CURRENT,938,1
85782,CURRENT,961,1
85784,CURRENT,1017,1
85787,CURRENT,927,1
85790,CURRENT,892,1
85792,CURRENT,963,1
85795,CURRENT,910,1
85798,CURRENT,843,1
85800,CURRENT,944,1
85804,CURRENT,896,1
85807,CURRENT,911,1
85809,CURRENT,916,1
85812,CURRENT,937,1
85815,CURRENT,885,1
85817,CURRENT,909,1
85820,CURRENT,922,1
85823,CURRENT,891,1
85825,CURRENT,930,1
85828,CURRENT,927,1
85831,CURRENT,923,1
85833,CURRENT,972,1
85836,CURRENT,1004,1
85839,CURRENT,966,1
85841,CURRENT,904,1
85844,CURRENT,945,1
85848,CURRENT,930,1
85850,CURRENT,847,1
85853,CURRENT,953,1
85856,CURRENT,914,1
85858,CURRENT,943,1
85861,CURRENT,988,1
85864,CURRENT,934,1
85866,CURRENT,967,1
85869,CURRENT,910,1
85872,CURRENT,974,1
85874,CURRENT,953,1
85877,CURRENT,901,1
85880,CURRENT,968,1
85882,CURRENT,919,1
85885,CURRENT,981,1
85888,CURRENT,964,1
85891,CURRENT,911,1
85894,CURRENT,956,1
85896,CURRENT,1017,1
85899,CURRENT,925,1
85902,CURRENT,879,1
85904,CURRENT,967,1
85907,CURRENT,893,1
85910,CURRENT,958,1
85912,CURRENT,904,1
85915,CURRENT,933,1
85918,CURRENT,962,1
85920,CURRENT,915,1
85923,CURRENT,964,1
85926,CURRENT,863,1
85928,CURRENT,916,1
85932,CURRENT,886,1
85935,CURRENT,919,1
85937,CURRENT,991,1
85940,CURRENT,973,1
85943,CURRENT,966,1
85945,CURRENT,950,1
85948,CURRENT,1002,1
85951,CURRENT,1001,1
85953,CURRENT,884,1
85956,CURRENT,959,1
85959,CURRENT,949,1
85961,CURRENT,955,1
85964,CURRENT,928,1
85967,CURRENT,928,1
85969,CURRENT,900,1
85972,CURRENT,907,1
85976,CURRENT,983,1
85978,CURRENT,848,1
85981,CURRENT,916,1
85984,CURRENT,881,1
85986,CURRENT,929,1
85989,CURRENT,902,1
85992,CURRENT,953,1
85994,CURRENT,917,1
85997,CURRENT,969,1
86000,CURRENT,988,1
86002,CURRENT,961,1
86005,CURRENT,902,1
86008,CURRENT,1022,1
86010,CURRENT,944,1
86013,CURRENT,886,1
86017,CURRENT,986,1
86019,CURRENT,939,1
86022,CURRENT,955,1
86025,CURRENT,901,1
86027,CURRENT,966,1
86030,CURRENT,978,1
86033,CURRENT,942,1
86035,CURRENT,978,1
86038,CURRENT,865,1
86041,CURRENT,934,1
86043,CURRENT,945,1
86046,CURRENT,990,1
86049,CURRENT,968,1
86051,CURRENT,988,1
86054,CURRENT,907,1
86056,CURRENT,897,1
86060,CURRENT,1031,1
86063,CURRENT,936,1
86066,CURRENT,868,1
86068,CURRENT,934,1
86071,CURRENT,893,1
86074,CURRENT,899,1
86076,CURRENT,920,1
86079,CURRENT,971,1
86081,CURRENT,954,1
86084,CURRENT,932,1
86087,CURRENT,977,1
86089,CURRENT,885,1
86092,CURRENT,925,1
86095,CURRENT,912,1
86097,CURRENT,912,1
86100,CURRENT,941,1
86104,CURRENT,957,1
86106,CURRENT,973,1
86109,CURRENT,972,1
86112,CURRENT,990,1
86114,CURRENT,935,1
86117,CURRENT,904,1
86120,CURRENT,976,1
86122,CURRENT,942,1
86125,CURRENT,977,1
86128,CURRENT,979,1
86130,CURRENT,908,1
86133,CURRENT,946,1
86136,CURRENT,972,1
86138,CURRENT,885,1
86141,CURRENT,915,1
86145,CURRENT,982,1
86147,CURRENT,928,1
86150,CURRENT,873,1
86153,CURRENT,63,1
122010,CURRENT,0,2
122012,CURRENT,76,2
122014,CURRENT,96,2
122016,CURRENT,69,2
122017,CURRENT,7,2
122019,CURRENT,6,2
122021,CURRENT,5,2
122024,CURRENT,5,2
122027,CURRENT,4,2
122030,CURRENT,4,2
122032,CURRENT,4,2
122035,CURRENT,5,2
122037,CURRENT,4,2
122040,CURRENT,4,2
122042,CURRENT,4,2
122045,CURRENT,5,2
122047,CURRENT,3,2
122050,CURRENT,3,2
122052,CURRENT,4,2
122055,CURRENT,4,2
122057,CURRENT,4,2
122060,CURRENT,4,2
122062,CURRENT,4,2
122065,CURRENT,4,2
122067,CURRENT,4,2
122071,CURRENT,3,2
122073,CURRENT,5,2
122076,CURRENT,4,2
122078,CURRENT,3,2
122081,CURRENT,4,2
122083,CURRENT,5,2
122086,CURRENT,4,2
122088,CURRENT,3,2
122091,CURRENT,5,2
122093,CURRENT,5,2
122095,CURRENT,5,2
122098,CURRENT,4,2
122100,CURRENT,4,2
122103,CURRENT,5,2
122105,CURRENT,5,2
122108,CURRENT,4,2
122110,CURRENT,5,2
122114,CURRENT,6,2
122116,CURRENT,5,2
122119,CURRENT,4,2
122121,CURRENT,5,2
122124,CURRENT,5,2
122126,CURRENT,5,2
122129,CURRENT,4,2
122131,CURRENT,5,2
122134,CURRENT,6,2
122136,CURRENT,8,2
122139,CURRENT,9,2
122141,CURRENT,9,2
122144,CURRENT,9,2
122146,CURRENT,9,2
122149,CURRENT,9,2
122151,CURRENT,9,2
122155,CURRENT,9,2
122157,CURRENT,9,2
122160,CURRENT,9,2
122162,CURRENT,9,2
122165,CURRENT,9,2
122167,CURRENT,9,2
122170,CURRENT,9,2
122172,CURRENT,9,2
122175,CURRENT,9,2
122177,CURRENT,9,2
122180,CURRENT,9,2
122182,CURRENT,9,2
122185,CURRENT,9,2
122187,CURRENT,9,2
122190,CURRENT,9,2
122192,CURRENT,9,2
122195,CURRENT,347,2
122198,CURRENT,671,2
122201,CURRENT,842,2
122204,CURRENT,826,2
122206,CURRENT,847,2
122209,CURRENT,870,2
122212,CURRENT,924,2
122214,CURRENT,678,2
122217,CURRENT,677,2
122220,CURRENT,809,2
122222,CURRENT,816,2
122225,CURRENT,770,2
122227,CURRENT,679,2
122230,CURRENT,613,2
122233,CURRENT,666,2
122235,CURRENT,645,2
122238,CURRENT,709,2
122242,CURRENT,510,2
122244,CURRENT,784,2
122247,CURRENT,737,2
122250,CURRENT,752,2
122252,CURRENT,692,2
122255,CURRENT,875,2
122258,CURRENT,739,2
122260,CURRENT,694,2
122263,CURRENT,733,2
122266,CURRENT,902,2
122268,CURRENT,922,2
122271,CURRENT,823,2
122274,CURRENT,854,2
122276,CURRENT,883,2
122279,CURRENT,934,2
122283,CURRENT,852,2
122285,CURRENT,920,2
122288,CURRENT,899,2
122291,CURRENT,846,2
122293,CURRENT,993,2
122296,CURRENT,849,2
122299,CURRENT,912,2
122301,CURRENT,893,2
122304,CURRENT,915,2
122307,CURRENT,943,2
122309,CURRENT,889,2
122312,CURRENT,865,2
122314,CURRENT,889,2
122317,CURRENT,942,2
122320,CURRENT,847,2
122322,CURRENT,964,2
122326,CURRENT,892,2
122329,CURRENT,964,2
122331,CURRENT,938,2
122334,CURRENT,918,2
122337,CURRENT,852,2
122339,CURRENT,905,2
122342,CURRENT,937,2
122345,CURRENT,957,2
122347,CURRENT,945,2
122350,CURRENT,892,2
122353,CURRENT,964,2
122355,CURRENT,859,2
122358,CURRENT,915,2
122361,CURRENT,893,2
122363,CURRENT,948,2
122366,CURRENT,949,2
122370,CURRENT,934,2
122372,CURRENT,820,2
122375,CURRENT,894,2
122378,CURRENT,902,2
122380,CURRENT,864,2
122383,CURRENT,934,2
122386,CURRENT,906,2
122388,CURRENT,884,2
122391,CURRENT,985,2
122394,CURRENT,926,2
122396,CURRENT,855,2
122399,CURRENT,967,2
122401,CURRENT,1004,2
122404,CURRENT,958,2
122407,CURRENT,871,2
122411,CURRENT,881,2
122413,CURRENT,916,2
122416,CURRENT,917,2
122418,CURRENT,899,2
122421,CURRENT,958,2
122424,CURRENT,892,2
122426,CURRENT,1032,2
122429,CURRENT,874,2
122432,CURRENT,930,2
122435,CURRENT,912,2
122437,CURRENT,915,2
122440,CURRENT,952,2
122442,CURRENT,911,2
122445,CURRENT,874,2
122448,CURRENT,890,2
122450,CURRENT,960,2
122454,CURRENT,876,2
122457,CURRENT,959,2
122459,CURRENT,889,2
122462,CURRENT,959,2
122465,CURRENT,946,2
122467,CURRENT,922,2
122470,CURRENT,866,2
122473,CURRENT,935,2
122475,CURRENT,968,2
122478,CURRENT,914,2
122481,CURRENT,839,2
122483,CURRENT,908,2
122486,CURRENT,943,2
122489,CURRENT,869,2
122491,CURRENT,984,2
122494,CURRENT,908,2
122498,CURRENT,918,2
122500,CURRENT,959,2
122503,CURRENT,935,2
122506,CURRENT,827,2
122508,CURRENT,932,2
122511,CURRENT,905,2
122514,CURRENT,971,2
122516,CURRENT,939,2
122519,CURRENT,911,2
122522,CURRENT,914,2
122524,CURRENT,884,2
122527,CURRENT,926,2
122529,CURRENT,902,2
122532,CURRENT,983,2
122535,CURRENT,972,2
122537,CURRENT,968,2
122541,CURRENT,854,2
122544,CURRENT,904,2
122546,CURRENT,918,2
122549,CURRENT,872,2
122552,CURRENT,939,2
122554,CURRENT,923,2
122557,CURRENT,893,2
122560,CURRENT,986,2
122562,CURRENT,943,2
122565,CURRENT,845,2
122568,CURRENT,977,2
122570,CURRENT,885,2
122573,CURRENT,974,2
122576,CURRENT,929,2
122578,CURRENT,895,2
122582,CURRENT,900,2
122585,CURRENT,905,2
122587,CURRENT,903,2
122590,CURRENT,915,2
122593,CURRENT,963,2
122595,CURRENT,992,2
122598,CURRENT,903,2
122601,CURRENT,883,2
122603,CURRENT,971,2
122606,CURRENT,913,2
122609,CURRENT,954,2
122611,CURRENT,902,2
122614,CURRENT,898,2
122616,CURRENT,887,2
122619,CURRENT,914,2
122622,CURRENT,943,2
122625,CURRENT,966,2
122628,CURRENT,959,2
122631,CURRENT,1042,2
122634,CURRENT,981,2
122636,CURRENT,894,2
122639,CURRENT,889,2
122641,CURRENT,909,2
122644,CURRENT,923,2
122647,CURRENT,902,2
122649,CURRENT,939,2
122652,CURRENT,900,2
122655,CURRENT,1045,2
122657,CURRENT,881,2
122660,CURRENT,926,2
122663,CURRENT,931,2
122665,CURRENT,909,2
122669,CURRENT,949,2
122672,CURRENT,933,2
122674,CURRENT,893,2
122677,CURRENT,928,2
122680,CURRENT,962,2
122682,CURRENT,940,2
122685,CURRENT,984,2
122688,CURRENT,902,2
122690,CURRENT,1028,2
122693,CURRENT,889,2
122696,CURRENT,956,2
122698,CURRENT,913,2
122701,CURRENT,936,2
122704,CURRENT,965,2
122706,CURRENT,937,2
122710,CURRENT,854,2
122713,CURRENT,912,2
122715,CURRENT,979,2
122718,CURRENT,875,2
122721,CURRENT,973,2
122723,CURRENT,938,2
122726,CURRENT,984,2
122729,CURRENT,960,2
122731,CURRENT,964,2
122734,CURRENT,877,2
122737,CURRENT,908,2
122739,CURRENT,969,2
122742,CURRENT,922,2
122745,CURRENT,991,2
122747,CURRENT,919,2
122750,CURRENT,997,2
122754,CURRENT,880,2
122756,CURRENT,934,2
122759,CURRENT,898,2
122762,CURRENT,933,2
122764,CURRENT,973,2
122767,CURRENT,936,2
122769,CURRENT,881,2
122772,CURRENT,936,2
122775,CURRENT,970,2
122777,CURRENT,915,2
122780,CURRENT,986,2
122783,CURRENT,937,2
122785,CURRENT,971,2
122788,CURRENT,879,2
122791,CURRENT,961,2
122793,CURRENT,909,2
122797,CURRENT,940,2
122800,CURRENT,957,2
122802,CURRENT,921,2
122805,CURRENT,871,2
122808,CURRENT,913,2
122810,CURRENT,968,2
122813,CURRENT,898,2
122816,CURRENT,976,2
122818,CURRENT,914,2
122821,CURRENT,1013,2
122824,CURRENT,953,2
122826,CURRENT,960,2
122829,CURRENT,892,2
122832,CURRENT,941,2
122834,CURRENT,974,2
122838,CURRENT,940,2
122841,CURRENT,987,2
122843,CURRENT,938,2
122846,CURRENT,996,2
122849,CURRENT,876,2
122851,CURRENT,940,2
122854,CURRENT,925,2
122857,CURRENT,918,2
122859,CURRENT,956,2
122862,CURRENT,964,2
122865,CURRENT,903,2
122867,CURRENT,912,2
122870,CURRENT,968,2
122873,CURRENT,947,2
122875,CURRENT,992,2
122878,CURRENT,902,2
122881,CURRENT,1055,2
122884,CURRENT,922,2
122887,CURRENT,935,2
122890,CURRENT,971,2
122892,CURRENT,921,2
122895,CURRENT,962,2
122897,CURRENT,944,2
122900,CURRENT,900,2
122903,CURRENT,923,2
122905,CURRENT,942,2
122908,CURRENT,909,2
122911,CURRENT,923,2
122913,CURRENT,983,2
122916,CURRENT,1032,2
122919,CURRENT,958,2
122921,CURRENT,899,2
122925,CURRENT,914,2
122928,CURRENT,932,2
122930,CURRENT,895,2
122933,CURRENT,981,2
122936,CURRENT,927,2
122938,CURRENT,912,2
122941,CURRENT,889,2
122944,CURRENT,950,2
122946,CURRENT,945,2
122949,CURRENT,953,2
122952,CURRENT,976,2
122954,CURRENT,950,2
122957,CURRENT,842,2
122960,CURRENT,915,2
122962,CURRENT,963,2
122966,CURRENT,898,2
122969,CURRENT,978,2
122971,CURRENT,919,2
122974,CURRENT,974,2
122977,CURRENT,978,2
122979,CURRENT,942,2
122982,CURRENT,850,2
122985,CURRENT,983,2
122987,CURRENT,969,2
122990,CURRENT,923,2
122993,CURRENT,983,2
122995,CURRENT,917,2
122998,CURRENT,1027,2
123001,CURRENT,877,2
123003,CURRENT,967,2
123006,CURRENT,946,2
123010,CURRENT,914,2
123012,CURRENT,981,2
123015,CURRENT,950,2
123018,CURRENT,906,2
123020,CURRENT,908,2
123023,CURRENT,955,2
123026,CURRENT,921,2
123028,CURRENT,972,2
123031,CURRENT,975,2
123033,CURRENT,1055,2
123036,CURRENT,912,2
123039,CURRENT,901,2
123042,CURRENT,980,2
123044,CURRENT,943,2
123047,CURRENT,976,2
123049,CURRENT,924,2
123053,CURRENT,910,2
123056,CURRENT,912,2
123058,CURRENT,922,2
123061,CURRENT,945,2
123064,CURRENT,949,2
123066,CURRENT,968,2
123069,CURRENT,985,2
123072,CURRENT,979,2
123074,CURRENT,855,2
123077,CURRENT,924,2
123080,CURRENT,933,2
123082,CURRENT,898,2
123085,CURRENT,972,2
123088,CURRENT,949,2
123090,CURRENT,964,2
123094,CURRENT,976,2
123097,CURRENT,944,2
123099,CURRENT,843,2
123102,CURRENT,957,2
123105,CURRENT,969,2
123107,CURRENT,950,2
123110,CURRENT,921,2
123113,CURRENT,920,2
123115,CURRENT,987,2
123118,CURRENT,886,2
123121,CURRENT,945,2
123123,CURRENT,939,2
123126,CURRENT,958,2
123129,CURRENT,979,2
123131,CURRENT,969,2
123134,CURRENT,904,2
123137,CURRENT,923,2
123140,CURRENT,973,2
123143,CURRENT,930,2
123145,CURRENT,988,2
123148,CURRENT,893,2
123151,CURRENT,1026,2
123154,CURRENT,931,2
123156,CURRENT,942,2
123159,CURRENT,949,2
123161,CURRENT,945,2
123164,CURRENT,987,2
123167,CURRENT,945,2
123169,CURRENT,903,2
123172,CURRENT,907,2
123175,CURRENT,926,2
123177,CURRENT,943,2
123181,CURRENT,928,2
123184,CURRENT,993,2
123186,CURRENT,999,2
123189,CURRENT,966,2
123192,CURRENT,859,2
123194,CURRENT,924,2
123197,CURRENT,975,2
123200,CURRENT,886,2
123202,CURRENT,946,2
123205,CURRENT,953,2
123208,CURRENT,934,2
123210,CURRENT,981,2
123213,CURRENT,961,2
123216,CURRENT,842,2
123218,CURRENT,937,2
123222,CURRENT,980,2
123225,CURRENT,948,2
123227,CURRENT,862,2
123230,CURRENT,914,2
123233,CURRENT,980,2
123235,CURRENT,894,2
123238,CURRENT,950,2
123241,CURRENT,909,2
123243,CURRENT,995,2
123246,CURRENT,984,2
123248,CURRENT,965,2
123251,CURRENT,893,2
123254,CURRENT,947,2
123256,CURRENT,975,2
123259,CURRENT,927,2
123262,CURRENT,987,2
123265,CURRENT,926,2
123268,CURRENT,1052,2
123271,CURRENT,921,2
123273,CURRENT,911,2
123276,CURRENT,987,2
123279,CURRENT,927,2
123281,CURRENT,987,2
123284,CURRENT,916,2
123287,CURRENT,929,2
123289,CURRENT,918,2
123292,CURRENT,902,2
123295,CURRENT,959,2
123297,CURRENT,935,2
123300,CURRENT,965,2
123303,CURRENT,985,2
123305,CURRENT,974,2
123309,CURRENT,843,2
123312,CURRENT,951,2
123314,CURRENT,998,2
123317,CURRENT,934,2
123320,CURRENT,985,2
123322,CURRENT,916,2
123325,CURRENT,1043,2
123328,CURRENT,899,2
123330,CURRENT,956,2
123333,CURRENT,983,2
123336,CURRENT,951,2
123338,CURRENT,985,2
123341,CURRENT,928,2
123344,CURRENT,908,2
123346,CURRENT,916,2
123350,CURRENT,944,2
123353,CURRENT,924,2
123355,CURRENT,992,2
123358,CURRENT,987,2
123361,CURRENT,1032,2
123363,CURRENT,984,2
123366,CURRENT,904,2
123369,CURRENT,922,2
123371,CURRENT,941,2
123374,CURRENT,920,2
123377,CURRENT,972,2
123379,CURRENT,957,2
123382,CURRENT,938,2
123385,CURRENT,991,2
123387,CURRENT,949,2
123390,CURRENT,948,2
123394,CURRENT,957,2
123396,CURRENT,980,2
123399,CURRENT,998,2
123401,CURRENT,869,2
123404,CURRENT,927,2
123407,CURRENT,993,2
123409,CURRENT,889,2
123412,CURRENT,983,2
123415,CURRENT,967,2
123417,CURRENT,1023,2
123420,CURRENT,986,2
123423,CURRENT,914,2
123425,CURRENT,911,2
123428,CURRENT,929,2
123431,CURRENT,942,2
123433,CURRENT,920,2
123437,CURRENT,957,2
123440,CURRENT,907,2
123442,CURRENT,998,2
123445,CURRENT,958,2
123448,CURRENT,884,2
123450,CURRENT,981,2
123453,CURRENT,942,2
123456,CURRENT,982,2
123458,CURRENT,960,2
123461,CURRENT,918,2
123464,CURRENT,935,2
123466,CURRENT,904,2
123469,CURRENT,948,2
123472,CURRENT,931,2
123474,CURRENT,969,2
123478,CURRENT,972,2
123481,CURRENT,951,2
123483,CURRENT,868,2
123486,CURRENT,946,2
123489,CURRENT,991,2
123491,CURRENT,932,2
123494,CURRENT,1004,2
123497,CURRENT,950,2
123499,CURRENT,1006,2
123502,CURRENT,906,2
123505,CURRENT,950,2
123507,CURRENT,954,2
123510,CURRENT,910,2
123513,CURRENT,990,2
123515,CURRENT,921,2
123518,CURRENT,920,2
123522,CURRENT,897,2
123524,CURRENT,925,2
123527,CURRENT,960,2
123530,CURRENT,949,2
123532,CURRENT,985,2
123535,CURRENT,998,2
123538,CURRENT,993,2
123540,CURRENT,854,2
123543,CURRENT,927,2
123546,CURRENT,978,2
123548,CURRENT,907,2
123551,CURRENT,961,2
123553,CURRENT,930,2
123556,CURRENT,1008,2
123559,CURRENT,921,2
123563,CURRENT,965,2
123565,CURRENT,942,2
123568,CURRENT,955,2
123571,CURRENT,989,2
123573,CURRENT,933,2
123576,CURRENT,911,2
123578,CURRENT,926,2
123581,CURRENT,961,2
123584,CURRENT,928,2
123586,CURRENT,966,2
123589,CURRENT,973,2
123592,CURRENT,1057,2
123594,CURRENT,1005,2
123597,CURRENT,907,2
123600,CURRENT,925,2
123603,CURRENT,927,2
123606,CURRENT,925,2
123609,CURRENT,934,2
123612,CURRENT,929,2
123614,CURRENT,914,2
123617,CURRENT,906,2
123619,CURRENT,958,2
123622,CURRENT,933,2
123625,CURRENT,976,2
123627,CURRENT,998,2
123630,CURRENT,949,2
123633,CURRENT,868,2
123635,CURRENT,944,2
123638,CURRENT,993,2
123641,CURRENT,887,2
123643,CURRENT,995,2
123646,CURRENT,958,2
123650,CURRENT,1035,2
123652,CURRENT,980,2
123655,CURRENT,962,2
123658,CURRENT,904,2
123660,CURRENT,934,2
123663,CURRENT,976,2
123666,CURRENT,957,2
123668,CURRENT,991,2
123671,CURRENT,929,2
123674,CURRENT,1052,2
123676,CURRENT,961,2
123679,CURRENT,913,2
123682,CURRENT,989,2
123684,CURRENT,927,2
123687,CURRENT,1002,2
123691,CURRENT,899,2
123693,CURRENT,928,2
123696,CURRENT,946,2
123699,CURRENT,905,2
123701,CURRENT,985,2
123704,CURRENT,926,2
123707,CURRENT,958,2
123709,CURRENT,993,2
123712,CURRENT,954,2
123715,CURRENT,871,2
123717,CURRENT,971,2
123720,CURRENT,993,2
123723,CURRENT,994,2
123725,CURRENT,1007,2
123728,CURRENT,934,2
123731,CURRENT,1065,2
123734,CURRENT,908,2
123737,CURRENT,944,2
123740,CURRENT,972,2
123742,CURRENT,928,2
123745,CURRENT,963,2
123748,CURRENT,913,2
123750,CURRENT,923,2
123753,CURRENT,932,2
123756,CURRENT,912,2
123758,CURRENT,995,2
123761,CURRENT,941,2
123764,CURRENT,935,2
123766,CURRENT,991,2
123769,CURRENT,961,2
123772,CURRENT,850,2
123774,CURRENT,950,2
123778,CURRENT,999,2
123781,CURRENT,971,2
123783,CURRENT,974,2
123786,CURRENT,928,2
123789,CURRENT,1036,2
123791,CURRENT,903,2
123794,CURRENT,970,2
123797,CURRENT,936,2
123799,CURRENT,945,2
123802,CURRENT,980,2
123805,CURRENT,924,2
123807,CURRENT,915,2
123810,CURRENT,930,2
123813,CURRENT,961,2
123815,CURRENT,939,2
123819,CURRENT,942,2
123822,CURRENT,996,2
123824,CURRENT,1049,2
123827,CURRENT,961,2
123830,CURRENT,902,2
123832,CURRENT,1009,2
123835,CURRENT,939,2
123838,CURRENT,972,2
123840,CURRENT,927,2
123843,CURRENT,935,2
123846,CURRENT,937,2
123848,CURRENT,909,2
123851,CURRENT,961,2
123854,CURRENT,920,2
123856,CURRENT,974,2
123859,CURRENT,989,2
123863,CURRENT,995,2
123865,CURRENT,856,2
123868,CURRENT,941,2
123871,CURRENT,982,2
123873,CURRENT,897,2
