Time,CURRENT,mA
87127,CURRENT,914,1
87130,CURRENT,903,1
87132,CURRENT,1012,1
87135,CURRENT,994,1
87138,CURRENT,1005,1
87140,CURRENT,835,1
87143,CURRENT,929,1
87146,CURRENT,982,1
87148,CURRENT,907,1
87151,CURRENT,934,1
87154,CURRENT,1025,1
87156,CURRENT,995,1
87159,CURRENT,951,1
87162,CURRENT,874,1
87164,CURRENT,926,1
87168,CURRENT,992,1
87171,CURRENT,919,1
87173,CURRENT,954,1
87176,CURRENT,1010,1
87179,CURRENT,995,1
87181,CURRENT,961,1
87184,CURRENT,907,1
87187,CURRENT,938,1
87189,CURRENT,927,1
87192,CURRENT,1002,1
87195,CURRENT,948,1
87197,CURRENT,1005,1
87200,CURRENT,971,1
87203,CURRENT,948,1
87205,CURRENT,917,1
87208,CURRENT,933,1
87212,CURRENT,913,1
87214,CURRENT,1002,1
87217,CURRENT,963,1
87220,CURRENT,1017,1
87222,CURRENT,974,1
87225,CURRENT,949,1
87228,CURRENT,990,1
87230,CURRENT,951,1
87233,CURRENT,967,1
87236,CURRENT,988,1
87238,CURRENT,925,1
87241,CURRENT,1016,1
87244,CURRENT,940,1
87246,CURRENT,907,1
87249,CURRENT,992,1
87252,CURRENT,976,1
87255,CURRENT,933,1
87258,CURRENT,992,1
87261,CURRENT,926,1
87263,CURRENT,1039,1
87266,CURRENT,957,1
87269,CURRENT,852,1
87271,CURRENT,941,1
87274,CURRENT,985,1
87277,CURRENT,937,1
87279,CURRENT,1005,1
87282,CURRENT,916,1
87285,CURRENT,900,1
87287,CURRENT,957,1
87290,CURRENT,959,1
87293,CURRENT,928,1
87296,CURRENT,991,1
87299,CURRENT,991,1
87302,CURRENT,934,1
87304,CURRENT,977,1
87307,CURRENT,883,1
87310,CURRENT,972,1
87312,CURRENT,989,1
87315,CURRENT,942,1
87318,CURRENT,971,1
87320,CURRENT,992,1
87323,CURRENT,925,1
87326,CURRENT,1031,1
87328,CURRENT,944,1
87331,CURRENT,907,1
87334,CURRENT,1018,1
87336,CURRENT,936,1
87340,CURRENT,955,1
87343,CURRENT,1007,1
87346,CURRENT,929,1
87348,CURRENT,954,1
87351,CURRENT,960,1
87353,CURRENT,934,1
87356,CURRENT,967,1
87359,CURRENT,974,1
87361,CURRENT,936,1
87364,CURRENT,908,1
87367,CURRENT,921,1
87369,CURRENT,956,1
87372,CURRENT,958,1
87375,CURRENT,920,1
87377,CURRENT,935,1
87380,CURRENT,1006,1
87384,CURRENT,928,1
87386,CURRENT,911,1
87389,CURRENT,922,1
87392,CURRENT,923,1
87394,CURRENT,951,1
87397,CURRENT,930,1
87400,CURRENT,941,1
87402,CURRENT,993,1
87405,CURRENT,961,1
87408,CURRENT,911,1
87410,CURRENT,913,1
87413,CURRENT,915,1
87416,CURRENT,953,1
87418,CURRENT,956,1
87421,CURRENT,931,1
87425,CURRENT,1007,1
87427,CURRENT,944,1
87430,CURRENT,914,1
87433,CURRENT,928,1
87435,CURRENT,911,1
87438,CURRENT,952,1
87441,CURRENT,965,1
87443,CURRENT,1038,1
87446,CURRENT,994,1
87449,CURRENT,894,1
87451,CURRENT,922,1
87454,CURRENT,986,1
87457,CURRENT,884,1
87459,CURRENT,1001,1
87462,CURRENT,974,1
87465,CURRENT,1011,1
87468,CURRENT,989,1
87471,CURRENT,848,1
87474,CURRENT,930,1
87476,CURRENT,1001,1
87479,CURRENT,934,1
87482,CURRENT,943,1
87484,CURRENT,952,1
87487,CURRENT,999,1
87490,CURRENT,970,1
87492,CURRENT,909,1
87495,CURRENT,924,1
87498,CURRENT,929,1
87500,CURRENT,938,1
87503,CURRENT,952,1
87506,CURRENT,1025,1
87508,CURRENT,984,1
87512,CURRENT,946,1
87515,CURRENT,908,1
87517,CURRENT,924,1
87520,CURRENT,935,1
87523,CURRENT,990,1
87525,CURRENT,921,1
87528,CURRENT,1029,1
87531,CURRENT,994,1
87533,CURRENT,922,1
87536,CURRENT,918,1
87539,CURRENT,956,1
87541,CURRENT,924,1
87544,CURRENT,989,1
87547,CURRENT,929,1
87549,CURRENT,1052,1
87553,CURRENT,912,1
87556,CURRENT,910,1
87558,CURRENT,1033,1
87561,CURRENT,983,1
87564,CURRENT,932,1
87566,CURRENT,979,1
87569,CURRENT,937,1
87572,CURRENT,1070,1
87575,CURRENT,945,1
87577,CURRENT,875,1
87580,CURRENT,990,1
87583,CURRENT,982,1
87585,CURRENT,931,1
87588,CURRENT,968,1
87590,CURRENT,935,1
87593,CURRENT,1069,1
87597,CURRENT,953,1
87600,CURRENT,922,1
87602,CURRENT,981,1
87605,CURRENT,974,1
87608,CURRENT,937,1
87610,CURRENT,915,1
87613,CURRENT,927,1
87615,CURRENT,932,1
87618,CURRENT,944,1
87621,CURRENT,924,1
87623,CURRENT,976,1
87626,CURRENT,997,1
87629,CURRENT,937,1
87631,CURRENT,918,1
87634,CURRENT,912,1
87638,CURRENT,926,1
87640,CURRENT,954,1
87643,CURRENT,935,1
87646,CURRENT,933,1
87648,CURRENT,980,1
87651,CURRENT,954,1
87654,CURRENT,921,1
87656,CURRENT,931,1
87659,CURRENT,906,1
87662,CURRENT,955,1
87664,CURRENT,983,1
87667,CURRENT,924,1
87670,CURRENT,985,1
87672,CURRENT,926,1
87675,CURRENT,932,1
87678,CURRENT,964,1
87681,CURRENT,886,1
87684,CURRENT,967,1
87687,CURRENT,992,1
87689,CURRENT,946,1
87692,CURRENT,991,1
87695,CURRENT,979,1
87697,CURRENT,934,1
87700,CURRENT,964,1
87702,CURRENT,886,1
87705,CURRENT,984,1
87708,CURRENT,991,1
87710,CURRENT,1037,1
87713,CURRENT,994,1
87716,CURRENT,855,1
87718,CURRENT,926,1
87721,CURRENT,998,1
87725,CURRENT,913,1
87727,CURRENT,958,1
87730,CURRENT,972,1
87733,CURRENT,999,1
87735,CURRENT,958,1
87738,CURRENT,846,1
87741,CURRENT,928,1
87743,CURRENT,995,1
87746,CURRENT,921,1
87749,CURRENT,983,1
87751,CURRENT,1001,1
87754,CURRENT,1002,1
87757,CURRENT,938,1
87760,CURRENT,881,1
87762,CURRENT,932,1
87766,CURRENT,974,1
87768,CURRENT,958,1
87771,CURRENT,939,1
87774,CURRENT,933,1
87776,CURRENT,996,1
87779,CURRENT,954,1
87782,CURRENT,905,1
87784,CURRENT,923,1
87787,CURRENT,935,1
87790,CURRENT,920,1
87792,CURRENT,935,1
87795,CURRENT,998,1
87798,CURRENT,980,1
87800,CURRENT,948,1
87803,CURRENT,919,1
87806,CURRENT,932,1
87809,CURRENT,913,1
87812,CURRENT,938,1
87815,CURRENT,957,1
87817,CURRENT,1023,1
87820,CURRENT,1011,1
87823,CURRENT,945,1
87825,CURRENT,913,1
87828,CURRENT,943,1
87831,CURRENT,906,1
87833,CURRENT,935,1
87836,CURRENT,964,1
87839,CURRENT,1047,1
87841,CURRENT,956,1
87844,CURRENT,891,1
87847,CURRENT,988,1
87849,CURRENT,988,1
87853,CURRENT,938,1
87856,CURRENT,1002,1
87858,CURRENT,936,1
87861,CURRENT,1014,1
87864,CURRENT,948,1
87867,CURRENT,863,1
87869,CURRENT,946,1
87872,CURRENT,985,1
87874,CURRENT,986,1
87877,CURRENT,993,1
87880,CURRENT,930,1
87882,CURRENT,1017,1
87885,CURRENT,946,1
87888,CURRENT,940,1
87891,CURRENT,1008,1
87894,CURRENT,994,1
87897,CURRENT,949,1
87900,CURRENT,900,1
87902,CURRENT,939,1
87905,CURRENT,953,1
87908,CURRENT,945,1
87910,CURRENT,954,1
87913,CURRENT,990,1
87915,CURRENT,992,1
87918,CURRENT,932,1
87921,CURRENT,914,1
87923,CURRENT,940,1
87926,CURRENT,946,1
87929,CURRENT,952,1
87931,CURRENT,956,1
87934,CURRENT,942,1
87938,CURRENT,978,1
87940,CURRENT,924,1
87943,CURRENT,922,1
87946,CURRENT,923,1
87948,CURRENT,906,1
87951,CURRENT,953,1
87954,CURRENT,969,1
87956,CURRENT,940,1
87959,CURRENT,1008,1
87962,CURRENT,907,1
87964,CURRENT,927,1
87967,CURRENT,963,1
87970,CURRENT,897,1
87972,CURRENT,994,1
87975,CURRENT,968,1
87979,CURRENT,1022,1
87981,CURRENT,999,1
87984,CURRENT,906,1
87987,CURRENT,932,1
87989,CURRENT,983,1
87992,CURRENT,899,1
87995,CURRENT,1003,1
87997,CURRENT,979,1
88000,CURRENT,1019,1
88003,CURRENT,993,1
88005,CURRENT,863,1
88008,CURRENT,945,1
88011,CURRENT,982,1
88013,CURRENT,896,1
88016,CURRENT,961,1
88019,CURRENT,995,1
88022,CURRENT,1002,1
88025,CURRENT,957,1
88028,CURRENT,852,1
88030,CURRENT,933,1
88033,CURRENT,983,1
88036,CURRENT,992,1
88038,CURRENT,925,1
88041,CURRENT,962,1
88044,CURRENT,997,1
88046,CURRENT,976,1
88049,CURRENT,916,1
88052,CURRENT,918,1
88054,CURRENT,928,1
88057,CURRENT,997,1
88060,CURRENT,967,1
88062,CURRENT,973,1
88066,CURRENT,989,1
88069,CURRENT,965,1
88071,CURRENT,920,1
88074,CURRENT,942,1
88077,CURRENT,928,1
88079,CURRENT,996,1
88082,CURRENT,941,1
88085,CURRENT,1023,1
88087,CURRENT,972,1
88090,CURRENT,948,1
88093,CURRENT,925,1
88095,CURRENT,956,1
88098,CURRENT,903,1
88101,CURRENT,1000,1
88103,CURRENT,931,1
88107,CURRENT,1033,1
88110,CURRENT,957,1
88112,CURRENT,906,1
88115,CURRENT,994,1
88118,CURRENT,983,1
88120,CURRENT,929,1
88123,CURRENT,968,1
88126,CURRENT,933,1
88128,CURRENT,1022,1
88131,CURRENT,962,1
88134,CURRENT,858,1
88136,CURRENT,950,1
88139,CURRENT,992,1
88142,CURRENT,925,1
88144,CURRENT,981,1
88147,CURRENT,933,1
88151,CURRENT,1025,1
88153,CURRENT,956,1
88156,CURRENT,933,1
88159,CURRENT,952,1
88161,CURRENT,995,1
88164,CURRENT,940,1
88167,CURRENT,924,1
88169,CURRENT,930,1
88172,CURRENT,907,1
88175,CURRENT,958,1
88177,CURRENT,985,1
88180,CURRENT,956,1
88183,CURRENT,994,1
88185,CURRENT,958,1
88188,CURRENT,933,1
88192,CURRENT,970,1
88194,CURRENT,891,1
88197,CURRENT,961,1
88200,CURRENT,988,1
88202,CURRENT,952,1
88205,CURRENT,979,1
88208,CURRENT,993,1
88210,CURRENT,934,1
88213,CURRENT,1023,1
88216,CURRENT,964,1
88218,CURRENT,900,1
88221,CURRENT,963,1
88224,CURRENT,988,1
88226,CURRENT,942,1
88229,CURRENT,1011,1
88232,CURRENT,939,1
88235,CURRENT,962,1
88238,CURRENT,950,1
88241,CURRENT,931,1
88243,CURRENT,946,1
88246,CURRENT,993,1
88249,CURRENT,950,1
88251,CURRENT,919,1
88254,CURRENT,945,1
88257,CURRENT,911,1
88259,CURRENT,952,1
88262,CURRENT,955,1
88264,CURRENT,958,1
88267,CURRENT,998,1
88270,CURRENT,991,1
88272,CURRENT,934,1
88275,CURRENT,1008,1
88279,CURRENT,948,1
88282,CURRENT,913,1
88284,CURRENT,1004,1
88287,CURRENT,965,1
88290,CURRENT,956,1
88292,CURRENT,979,1
88295,CURRENT,940,1
88298,CURRENT,1020,1
88300,CURRENT,958,1
88303,CURRENT,926,1
88306,CURRENT,1001,1
88308,CURRENT,990,1
88311,CURRENT,966,1
88314,CURRENT,904,1
88316,CURRENT,939,1
88320,CURRENT,952,1
88323,CURRENT,950,1
88325,CURRENT,933,1
88328,CURRENT,970,1
88331,CURRENT,995,1
88333,CURRENT,939,1
88336,CURRENT,914,1
88339,CURRENT,924,1
88341,CURRENT,935,1
88344,CURRENT,950,1
88347,CURRENT,933,1
88349,CURRENT,990,1
88352,CURRENT,993,1
88354,CURRENT,943,1
88357,CURRENT,919,1
88360,CURRENT,918,1
88363,CURRENT,918,1
88366,CURRENT,949,1
88369,CURRENT,941,1
88371,CURRENT,939,1
88374,CURRENT,992,1
88377,CURRENT,934,1
88379,CURRENT,933,1
88382,CURRENT,989,1
88385,CURRENT,909,1
88387,CURRENT,968,1
88390,CURRENT,951,1
88393,CURRENT,1058,1
88395,CURRENT,1005,1
88398,CURRENT,888,1
88401,CURRENT,944,1
88403,CURRENT,988,1
88407,CURRENT,888,1
88410,CURRENT,959,1
88412,CURRENT,982,1
88415,CURRENT,1010,1
88418,CURRENT,949,1
88420,CURRENT,871,1
88423,CURRENT,932,1
88426,CURRENT,980,1
88428,CURRENT,948,1
88431,CURRENT,944,1
88434,CURRENT,1029,1
88436,CURRENT,1001,1
88439,CURRENT,972,1
88442,CURRENT,915,1
88445,CURRENT,934,1
88448,CURRENT,953,1
88451,CURRENT,990,1
88454,CURRENT,966,1
88456,CURRENT,1013,1
88459,CURRENT,982,1
88462,CURRENT,953,1
88464,CURRENT,924,1
88467,CURRENT,969,1
88470,CURRENT,908,1
88472,CURRENT,1002,1
88475,CURRENT,961,1
88478,CURRENT,1042,1
88480,CURRENT,954,1
88483,CURRENT,892,1
88486,CURRENT,985,1
88488,CURRENT,985,1
88492,CURRENT,939,1
88495,CURRENT,980,1
88497,CURRENT,914,1
88500,CURRENT,1008,1
88503,CURRENT,948,1
88505,CURRENT,871,1
88508,CURRENT,983,1
88511,CURRENT,982,1
88513,CURRENT,923,1
88516,CURRENT,991,1
88519,CURRENT,926,1
88521,CURRENT,1011,1
88524,CURRENT,957,1
88527,CURRENT,854,1
88529,CURRENT,937,1
88532,CURRENT,971,1
88536,CURRENT,990,1
88538,CURRENT,925,1
88541,CURRENT,1001,1
88544,CURRENT,904,1
88546,CURRENT,951,1
88549,CURRENT,994,1
88552,CURRENT,951,1
88554,CURRENT,1004,1
88557,CURRENT,999,1
88560,CURRENT,934,1
88562,CURRENT,1025,1
88565,CURRENT,948,1
88568,CURRENT,900,1
88570,CURRENT,982,1
88573,CURRENT,993,1
88577,CURRENT,938,1
88579,CURRENT,982,1
88582,CURRENT,916,1
88585,CURRENT,1004,1
88587,CURRENT,954,1
88590,CURRENT,960,1
88593,CURRENT,937,1
88595,CURRENT,996,1
88598,CURRENT,950,1
88601,CURRENT,936,1
88603,CURRENT,951,1
88606,CURRENT,890,1
88609,CURRENT,972,1
88611,CURRENT,996,1
88614,CURRENT,933,1
88617,CURRENT,989,1
88620,CURRENT,938,1
88623,CURRENT,936,1
88626,CURRENT,974,1
88628,CURRENT,896,1
88631,CURRENT,967,1
88634,CURRENT,995,1
88636,CURRENT,916,1
88639,CURRENT,987,1
88642,CURRENT,986,1
88644,CURRENT,941,1
88647,CURRENT,960,1
88650,CURRENT,884,1
88652,CURRENT,960,1
88655,CURRENT,968,1
88657,CURRENT,934,1
88660,CURRENT,1009,1
88664,CURRENT,961,1
88667,CURRENT,938,1
88669,CURRENT,946,1
88672,CURRENT,904,1
88675,CURRENT,958,1
88677,CURRENT,952,1
88680,CURRENT,954,1
88682,CURRENT,997,1
88685,CURRENT,941,1
88688,CURRENT,922,1
88690,CURRENT,949,1
88693,CURRENT,911,1
88696,CURRENT,996,1
88698,CURRENT,943,1
88701,CURRENT,1048,1
88705,CURRENT,1000,1
88708,CURRENT,911,1
88710,CURRENT,928,1
88713,CURRENT,959,1
88716,CURRENT,910,1
88718,CURRENT,1013,1
88721,CURRENT,959,1
88724,CURRENT,1087,1
88726,CURRENT,955,1
88729,CURRENT,908,1
88732,CURRENT,1020,1
88734,CURRENT,963,1
88737,CURRENT,957,1
88740,CURRENT,958,1
88742,CURRENT,937,1
88745,CURRENT,1021,1
88749,CURRENT,960,1
88751,CURRENT,857,1
88754,CURRENT,955,1
88757,CURRENT,1000,1
88759,CURRENT,942,1
88762,CURRENT,962,1
88765,CURRENT,934,1
88767,CURRENT,1005,1
88770,CURRENT,952,1
88773,CURRENT,953,1
88775,CURRENT,957,1
88778,CURRENT,1032,1
88781,CURRENT,946,1
88784,CURRENT,925,1
88786,CURRENT,935,1
88790,CURRENT,911,1
88792,CURRENT,949,1
88795,CURRENT,934,1
88798,CURRENT,963,1
88800,CURRENT,1014,1
88803,CURRENT,963,1
88806,CURRENT,926,1
88808,CURRENT,941,1
88811,CURRENT,893,1
88814,CURRENT,949,1
88816,CURRENT,993,1
88819,CURRENT,935,1
88822,CURRENT,1007,1
88825,CURRENT,939,1
88827,CURRENT,937,1
88830,CURRENT,985,1
88833,CURRENT,899,1
88836,CURRENT,980,1
88839,CURRENT,992,1
88841,CURRENT,1012,1
88844,CURRENT,943,1
88847,CURRENT,862,1
88849,CURRENT,943,1
88852,CURRENT,976,1
88855,CURRENT,937,1
88857,CURRENT,936,1
88860,CURRENT,1004,1
88863,CURRENT,1026,1
88866,CURRENT,1003,1
88868,CURRENT,906,1
88871,CURRENT,941,1
88875,CURRENT,968,1
88877,CURRENT,958,1
88880,CURRENT,942,1
88883,CURRENT,970,1
88885,CURRENT,998,1
88888,CURRENT,952,1
88891,CURRENT,918,1
88893,CURRENT,950,1
88896,CURRENT,929,1
88899,CURRENT,976,1
88901,CURRENT,964,1
88904,CURRENT,1058,1
88907,CURRENT,993,1
88909,CURRENT,903,1
88912,CURRENT,933,1
88915,CURRENT,987,1
88918,CURRENT,902,1
88921,CURRENT,1004,1
88924,CURRENT,982,1
88926,CURRENT,1031,1
88929,CURRENT,1009,1
88932,CURRENT,888,1
88934,CURRENT,1003,1
88937,CURRENT,989,1
88940,CURRENT,985,1
88942,CURRENT,995,1
88945,CURRENT,932,1
88948,CURRENT,1046,1
88951,CURRENT,956,1
88953,CURRENT,893,1
88956,CURRENT,997,1
88958,CURRENT,990,1
88962,CURRENT,943,1
88965,CURRENT,985,1
88967,CURRENT,933,1
88970,CURRENT,1050,1
88973,CURRENT,952,1
88976,CURRENT,958,1
88978,CURRENT,1001,1
88981,CURRENT,984,1
88984,CURRENT,943,1
88986,CURRENT,915,1
88989,CURRENT,928,1
88992,CURRENT,946,1
88994,CURRENT,961,1
88997,CURRENT,934,1
89000,CURRENT,970,1
89003,CURRENT,982,1
89006,CURRENT,965,1
89008,CURRENT,917,1
89011,CURRENT,934,1
89014,CURRENT,928,1
89016,CURRENT,958,1
89019,CURRENT,968,1
89022,CURRENT,964,1
89024,CURRENT,990,1
89027,CURRENT,946,1
89030,CURRENT,926,1
89032,CURRENT,943,1
89035,CURRENT,902,1
89038,CURRENT,963,1
89040,CURRENT,971,1
89043,CURRENT,937,1
89047,CURRENT,966,1
89049,CURRENT,996,1
89052,CURRENT,930,1
89055,CURRENT,939,1
89057,CURRENT,904,1
89060,CURRENT,966,1
89063,CURRENT,974,1
89065,CURRENT,955,1
89068,CURRENT,994,1
89071,CURRENT,910,1
89073,CURRENT,934,1
89076,CURRENT,978,1
89079,CURRENT,907,1
89081,CURRENT,987,1
89084,CURRENT,995,1
89088,CURRENT,1012,1
89090,CURRENT,984,1
89093,CURRENT,852,1
89096,CURRENT,929,1
89098,CURRENT,1004,1
89101,CURRENT,922,1
89104,CURRENT,979,1
89106,CURRENT,999,1
89109,CURRENT,1027,1
89112,CURRENT,962,1
89114,CURRENT,856,1
89117,CURRENT,926,1
89120,CURRENT,1002,1
89122,CURRENT,935,1
89125,CURRENT,993,1
89128,CURRENT,926,1
89131,CURRENT,1035,1
89134,CURRENT,957,1
89137,CURRENT,867,1
89139,CURRENT,938,1
89142,CURRENT,1007,1
89145,CURRENT,955,1
89147,CURRENT,985,1
89150,CURRENT,936,1
89153,CURRENT,1058,1
89155,CURRENT,959,1
89158,CURRENT,852,1
89161,CURRENT,959,1
89163,CURRENT,1007,1
89166,CURRENT,955,1
89169,CURRENT,919,1
89172,CURRENT,944,1
89175,CURRENT,912,1
89178,CURRENT,953,1
89180,CURRENT,959,1
89183,CURRENT,938,1
89186,CURRENT,992,1
89188,CURRENT,939,1
89191,CURRENT,938,1
89194,CURRENT,946,1
89196,CURRENT,895,1
89199,CURRENT,952,1
89202,CURRENT,954,1
89204,CURRENT,960,1
89207,CURRENT,996,1
89210,CURRENT,967,1
89212,CURRENT,929,1
89216,CURRENT,971,1
89219,CURRENT,904,1
89221,CURRENT,968,1
89224,CURRENT,971,1
89227,CURRENT,932,1
89229,CURRENT,1012,1
89232,CURRENT,940,1
89235,CURRENT,938,1
89237,CURRENT,980,1
89240,CURRENT,921,1
89243,CURRENT,963,1
89245,CURRENT,981,1
89248,CURRENT,928,1
89251,CURRENT,974,1
89253,CURRENT,851,1
89256,CURRENT,935,1
89260,CURRENT,1008,1
89262,CURRENT,910,1
89265,CURRENT,939,1
89268,CURRENT,997,1
89270,CURRENT,1038,1
89273,CURRENT,985,1
89276,CURRENT,855,1
89278,CURRENT,946,1
89281,CURRENT,999,1
89284,CURRENT,894,1
89286,CURRENT,952,1
89289,CURRENT,997,1
89292,CURRENT,1038,1
89294,CURRENT,995,1
89297,CURRENT,863,1
89300,CURRENT,939,1
89303,CURRENT,998,1
89306,CURRENT,903,1
89309,CURRENT,963,1
89311,CURRENT,984,1
89314,CURRENT,1040,1
89317,CURRENT,954,1
89319,CURRENT,863,1
89322,CURRENT,946,1
89325,CURRENT,988,1
89327,CURRENT,926,1
89330,CURRENT,948,1
89333,CURRENT,946,1
89335,CURRENT,1000,1
89338,CURRENT,960,1
89341,CURRENT,905,1
89344,CURRENT,919,1
89347,CURRENT,982,1
89350,CURRENT,965,1
89352,CURRENT,930,1
89355,CURRENT,970,1
89358,CURRENT,996,1
89360,CURRENT,957,1
89363,CURRENT,927,1
89366,CURRENT,948,1
89368,CURRENT,912,1
89371,CURRENT,1018,1
89374,CURRENT,940,1
89376,CURRENT,977,1
89379,CURRENT,889,1
89382,CURRENT,977,1
89384,CURRENT,992,1
89388,CURRENT,927,1
89391,CURRENT,958,1
89393,CURRENT,998,1
89396,CURRENT,942,1
89399,CURRENT,972,1
89401,CURRENT,887,1
89404,CURRENT,976,1
89407,CURRENT,997,1
89409,CURRENT,933,1
89412,CURRENT,987,1
89414,CURRENT,999,1
89417,CURRENT,944,1
89420,CURRENT,975,1
89422,CURRENT,890,1
89425,CURRENT,961,1
89428,CURRENT,997,1
89431,CURRENT,932,1
89434,CURRENT,985,1
89437,CURRENT,998,1
89439,CURRENT,932,1
89442,CURRENT,1021,1
89445,CURRENT,922,1
89447,CURRENT,974,1
89450,CURRENT,599,1
91928,CURRENT,0,2
91930,CURRENT,33,2
91932,CURRENT,162,2
91933,CURRENT,32,2
91935,CURRENT,7,2
91937,CURRENT,6,2
91939,CURRENT,5,2
91942,CURRENT,4,2
91944,CURRENT,5,2
91948,CURRENT,5,2
91950,CURRENT,4,2
91953,CURRENT,4,2
91955,CURRENT,4,2
91958,CURRENT,5,2
91960,CURRENT,4,2
91962,CURRENT,4,2
91965,CURRENT,4,2
91967,CURRENT,5,2
91970,CURRENT,3,2
91972,CURRENT,3,2
91975,CURRENT,4,2
91977,CURRENT,5,2
91980,CURRENT,4,2
91982,CURRENT,3,2
91985,CURRENT,4,2
91987,CURRENT,5,2
91991,CURRENT,4,2
91993,CURRENT,3,2
91996,CURRENT,4,2
91998,CURRENT,5,2
92001,CURRENT,4,2
92003,CURRENT,3,2
92006,CURRENT,4,2
92008,CURRENT,5,2
92011,CURRENT,5,2
92013,CURRENT,4,2
92016,CURRENT,4,2
92018,CURRENT,6,2
92021,CURRENT,5,2
92023,CURRENT,4,2
92026,CURRENT,5,2
92028,CURRENT,6,2
92032,CURRENT,5,2
92034,CURRENT,4,2
92037,CURRENT,5,2
92039,CURRENT,5,2
92042,CURRENT,5,2
92044,CURRENT,4,2
92047,CURRENT,5,2
92049,CURRENT,5,2
92052,CURRENT,5,2
92054,CURRENT,4,2
92057,CURRENT,4,2
92059,CURRENT,10,2
92062,CURRENT,9,2
92064,CURRENT,9,2
92067,CURRENT,9,2
92069,CURRENT,9,2
92072,CURRENT,9,2
92075,CURRENT,9,2
92078,CURRENT,9,2
92080,CURRENT,9,2
92083,CURRENT,9,2
92085,CURRENT,9,2
92088,CURRENT,9,2
92090,CURRENT,9,2
92093,CURRENT,9,2
92095,CURRENT,9,2
92098,CURRENT,9,2
92100,CURRENT,9,2
92103,CURRENT,9,2
92105,CURRENT,9,2
92108,CURRENT,9,2
92110,CURRENT,9,2
92112,CURRENT,9,2
92115,CURRENT,9,2
92118,CURRENT,663,2
92121,CURRENT,873,2
92124,CURRENT,911,2
92126,CURRENT,853,2
92129,CURRENT,865,2
92132,CURRENT,923,2
92134,CURRENT,903,2
92137,CURRENT,744,2
92140,CURRENT,813,2
92142,CURRENT,819,2
92145,CURRENT,814,2
92148,CURRENT,782,2
92150,CURRENT,765,2
92153,CURRENT,722,2
92156,CURRENT,608,2
92158,CURRENT,547,2
92162,CURRENT,699,2
92165,CURRENT,661,2
92167,CURRENT,599,2
92170,CURRENT,596,2
92173,CURRENT,705,2
92175,CURRENT,794,2
92178,CURRENT,783,2
92181,CURRENT,754,2
92183,CURRENT,735,2
92186,CURRENT,835,2
92189,CURRENT,846,2
92191,CURRENT,763,2
92194,CURRENT,830,2
92197,CURRENT,878,2
92199,CURRENT,873,2
92203,CURRENT,878,2
92205,CURRENT,889,2
92208,CURRENT,907,2
92211,CURRENT,878,2
92213,CURRENT,882,2
92216,CURRENT,913,2
92219,CURRENT,904,2
92221,CURRENT,937,2
92224,CURRENT,1008,2
92227,CURRENT,952,2
92229,CURRENT,874,2
92232,CURRENT,878,2
92235,CURRENT,899,2
92237,CURRENT,938,2
92240,CURRENT,894,2
92243,CURRENT,961,2
92246,CURRENT,907,2
92249,CURRENT,974,2
92252,CURRENT,857,2
92254,CURRENT,924,2
92257,CURRENT,903,2
92260,CURRENT,958,2
92262,CURRENT,955,2
92265,CURRENT,968,2
92268,CURRENT,869,2
92270,CURRENT,895,2
92273,CURRENT,895,2
92276,CURRENT,916,2
92278,CURRENT,904,2
92281,CURRENT,987,2
92284,CURRENT,899,2
92286,CURRENT,1039,2
92290,CURRENT,858,2
92293,CURRENT,932,2
92295,CURRENT,906,2
92298,CURRENT,947,2
92301,CURRENT,961,2
92303,CURRENT,921,2
92306,CURRENT,824,2
92309,CURRENT,980,2
92311,CURRENT,925,2
92314,CURRENT,965,2
92317,CURRENT,910,2
92319,CURRENT,901,2
92322,CURRENT,876,2
92325,CURRENT,915,2
92327,CURRENT,906,2
92331,CURRENT,967,2
92333,CURRENT,931,2
92336,CURRENT,1023,2
92339,CURRENT,965,2
92342,CURRENT,937,2
92344,CURRENT,881,2
92347,CURRENT,924,2
92350,CURRENT,969,2
92352,CURRENT,949,2
92355,CURRENT,922,2
92357,CURRENT,905,2
92360,CURRENT,930,2
92363,CURRENT,875,2
92365,CURRENT,923,2
92368,CURRENT,925,2
92371,CURRENT,966,2
92374,CURRENT,986,2
92377,CURRENT,953,2
92380,CURRENT,893,2
92382,CURRENT,897,2
92385,CURRENT,903,2
92388,CURRENT,931,2
92390,CURRENT,916,2
92393,CURRENT,986,2
92396,CURRENT,897,2
92398,CURRENT,1011,2
92401,CURRENT,873,2
92404,CURRENT,944,2
92406,CURRENT,892,2
92409,CURRENT,971,2
92412,CURRENT,964,2
92414,CURRENT,926,2
92418,CURRENT,824,2
92421,CURRENT,981,2
92423,CURRENT,926,2
92426,CURRENT,972,2
92429,CURRENT,928,2
92431,CURRENT,908,2
92434,CURRENT,899,2
92437,CURRENT,915,2
92439,CURRENT,919,2
92442,CURRENT,951,2
92445,CURRENT,943,2
92447,CURRENT,1044,2
92450,CURRENT,954,2
92453,CURRENT,944,2
92455,CURRENT,890,2
92459,CURRENT,905,2
92462,CURRENT,968,2
92464,CURRENT,922,2
92467,CURRENT,943,2
92470,CURRENT,921,2
92472,CURRENT,964,2
92475,CURRENT,884,2
92478,CURRENT,931,2
92480,CURRENT,916,2
92483,CURRENT,977,2
92485,CURRENT,976,2
92488,CURRENT,997,2
92491,CURRENT,853,2
92493,CURRENT,971,2
