Time,CURRENT,mA
39726,CURRENT,1003,1
39729,CURRENT,1011,1
39732,CURRENT,1101,1
39735,CURRENT,1000,1
39737,CURRENT,942,1
39740,CURRENT,955,1
39743,CURRENT,975,1
39745,CURRENT,937,1
39748,CURRENT,964,1
39751,CURRENT,948,1
39753,CURRENT,1045,1
39756,CURRENT,1023,1
39759,CURRENT,978,1
39761,CURRENT,1018,1
39764,CURRENT,978,1
39768,CURRENT,1010,1
39770,CURRENT,948,1
39773,CURRENT,965,1
39776,CURRENT,967,1
39778,CURRENT,914,1
39781,CURRENT,1005,1
39784,CURRENT,1012,1
39787,CURRENT,1076,1
39789,CURRENT,1020,1
39792,CURRENT,933,1
39795,CURRENT,959,1
39797,CURRENT,990,1
39800,CURRENT,930,1
39803,CURRENT,1021,1
39805,CURRENT,993,1
39809,CURRENT,1043,1
39812,CURRENT,921,1
39814,CURRENT,985,1
39817,CURRENT,991,1
39820,CURRENT,985,1
39822,CURRENT,996,1
39825,CURRENT,967,1
39828,CURRENT,960,1
39830,CURRENT,985,1
39833,CURRENT,927,1
39836,CURRENT,985,1
39838,CURRENT,978,1
39841,CURRENT,963,1
39844,CURRENT,1008,1
39846,CURRENT,966,1
39849,CURRENT,943,1
39853,CURRENT,940,1
39855,CURRENT,974,1
39858,CURRENT,982,1
39861,CURRENT,967,1
39863,CURRENT,1002,1
39866,CURRENT,1016,1
39869,CURRENT,986,1
39871,CURRENT,938,1
39874,CURRENT,978,1
39877,CURRENT,1004,1
39880,CURRENT,967,1
39882,CURRENT,967,1
39885,CURRENT,970,1
39888,CURRENT,1027,1
39890,CURRENT,985,1
39894,CURRENT,969,1
39897,CURRENT,978,1
39899,CURRENT,995,1
39902,CURRENT,1019,1
39905,CURRENT,948,1
39907,CURRENT,952,1
39910,CURRENT,972,1
39913,CURRENT,993,1
39915,CURRENT,951,1
39918,CURRENT,1012,1
39921,CURRENT,1008,1
39923,CURRENT,989,1
39926,CURRENT,938,1
39929,CURRENT,961,1
39931,CURRENT,1010,1
39934,CURRENT,986,1
39938,CURRENT,1025,1
39940,CURRENT,938,1
39943,CURRENT,1074,1
39946,CURRENT,989,1
39949,CURRENT,890,1
39951,CURRENT,997,1
39954,CURRENT,1014,1
39957,CURRENT,969,1
39959,CURRENT,941,1
39962,CURRENT,958,1
39965,CURRENT,983,1
39967,CURRENT,983,1
39970,CURRENT,993,1
39973,CURRENT,1018,1
39975,CURRENT,1048,1
39979,CURRENT,1020,1
39982,CURRENT,882,1
39984,CURRENT,968,1
39987,CURRENT,1013,1
39990,CURRENT,1012,1
39993,CURRENT,979,1
39995,CURRENT,983,1
39998,CURRENT,1049,1
40001,CURRENT,944,1
40003,CURRENT,942,1
40006,CURRENT,1013,1
40009,CURRENT,984,1
40011,CURRENT,1017,1
40014,CURRENT,10,1
41023,CURRENT,366,2
41026,CURRENT,23,2
41027,CURRENT,10,2
41029,CURRENT,9,2
41030,CURRENT,7,2
41032,CURRENT,6,2
41035,CURRENT,5,2
41037,CURRENT,4,2
41040,CURRENT,4,2
41042,CURRENT,5,2
41046,CURRENT,5,2
41048,CURRENT,4,2
41051,CURRENT,4,2
41053,CURRENT,4,2
41056,CURRENT,5,2
41058,CURRENT,5,2
41061,CURRENT,4,2
41063,CURRENT,4,2
41066,CURRENT,4,2
41068,CURRENT,5,2
41071,CURRENT,4,2
41073,CURRENT,4,2
41076,CURRENT,4,2
41078,CURRENT,5,2
41081,CURRENT,4,2
41083,CURRENT,4,2
41086,CURRENT,3,2
41089,CURRENT,4,2
41092,CURRENT,4,2
41094,CURRENT,4,2
41097,CURRENT,4,2
41099,CURRENT,4,2
41101,CURRENT,4,2
41104,CURRENT,5,2
41106,CURRENT,5,2
41109,CURRENT,4,2
41111,CURRENT,5,2
41114,CURRENT,5,2
41116,CURRENT,5,2
41119,CURRENT,4,2
41121,CURRENT,4,2
41124,CURRENT,5,2
41126,CURRENT,5,2
41129,CURRENT,5,2
41132,CURRENT,5,2
41135,CURRENT,5,2
41137,CURRENT,5,2
41140,CURRENT,5,2
41142,CURRENT,5,2
41145,CURRENT,4,2
41147,CURRENT,5,2
41150,CURRENT,5,2
41152,CURRENT,5,2
41155,CURRENT,5,2
41157,CURRENT,9,2
41160,CURRENT,8,2
41162,CURRENT,9,2
41165,CURRENT,10,2
41167,CURRENT,9,2
41170,CURRENT,8,2
41172,CURRENT,9,2
41176,CURRENT,10,2
41178,CURRENT,10,2
41181,CURRENT,9,2
41183,CURRENT,8,2
41186,CURRENT,9,2
41188,CURRENT,10,2
41191,CURRENT,9,2
41193,CURRENT,9,2
41196,CURRENT,9,2
41198,CURRENT,10,2
41201,CURRENT,10,2
41204,CURRENT,9,2
41206,CURRENT,8,2
41209,CURRENT,9,2
41211,CURRENT,10,2
41214,CURRENT,9,2
41217,CURRENT,1105,2
41220,CURRENT,993,2
41223,CURRENT,887,2
41225,CURRENT,965,2
41228,CURRENT,902,2
41230,CURRENT,688,2
41233,CURRENT,891,2
41236,CURRENT,856,2
41238,CURRENT,689,2
41241,CURRENT,739,2
41244,CURRENT,668,2
41246,CURRENT,719,2
41249,CURRENT,517,2
41252,CURRENT,728,2
41254,CURRENT,674,2
41257,CURRENT,724,2
41261,CURRENT,757,2
41263,CURRENT,530,2
41266,CURRENT,776,2
41269,CURRENT,687,2
41271,CURRENT,670,2
41274,CURRENT,823,2
41277,CURRENT,901,2
41279,CURRENT,872,2
41282,CURRENT,832,2
41285,CURRENT,947,2
41287,CURRENT,995,2
41290,CURRENT,892,2
41293,CURRENT,897,2
41295,CURRENT,964,2
41298,CURRENT,899,2
41302,CURRENT,906,2
41304,CURRENT,986,2
41307,CURRENT,888,2
41310,CURRENT,955,2
41312,CURRENT,911,2
41315,CURRENT,1019,2
41318,CURRENT,917,2
41320,CURRENT,940,2
41323,CURRENT,980,2
41326,CURRENT,945,2
41328,CURRENT,988,2
41331,CURRENT,929,2
41334,CURRENT,911,2
41336,CURRENT,915,2
41339,CURRENT,939,2
41341,CURRENT,954,2
41345,CURRENT,953,2
41348,CURRENT,997,2
41350,CURRENT,987,2
41353,CURRENT,980,2
41356,CURRENT,850,2
41358,CURRENT,922,2
41361,CURRENT,949,2
41364,CURRENT,892,2
41366,CURRENT,975,2
41369,CURRENT,953,2
41372,CURRENT,1010,2
41374,CURRENT,955,2
41377,CURRENT,974,2
41380,CURRENT,985,2
41382,CURRENT,944,2
41385,CURRENT,964,2
41389,CURRENT,959,2
41391,CURRENT,908,2
41394,CURRENT,922,2
41397,CURRENT,947,2
41399,CURRENT,961,2
41402,CURRENT,959,2
41405,CURRENT,994,2
41407,CURRENT,990,2
41410,CURRENT,963,2
41413,CURRENT,851,2
41415,CURRENT,928,2
41418,CURRENT,956,2
41421,CURRENT,901,2
41423,CURRENT,960,2
41426,CURRENT,962,2
41430,CURRENT,990,2
41432,CURRENT,973,2
41435,CURRENT,969,2
41438,CURRENT,900,2
41440,CURRENT,930,2
41443,CURRENT,996,2
41446,CURRENT,922,2
41448,CURRENT,1018,2
41451,CURRENT,938,2
41454,CURRENT,940,2
41456,CURRENT,959,2
41459,CURRENT,1000,2
41462,CURRENT,1011,2
41464,CURRENT,1014,2
41467,CURRENT,988,2
41470,CURRENT,884,2
41473,CURRENT,935,2
41476,CURRENT,972,2
41479,CURRENT,904,2
41481,CURRENT,997,2
41484,CURRENT,938,2
41487,CURRENT,958,2
41489,CURRENT,901,2
41492,CURRENT,964,2
41495,CURRENT,941,2
41497,CURRENT,946,2
41500,CURRENT,985,2
41503,CURRENT,1003,2
41505,CURRENT,917,2
41508,CURRENT,930,2
41511,CURRENT,996,2
41513,CURRENT,942,2
41517,CURRENT,944,2
41520,CURRENT,996,2
41522,CURRENT,1039,2
41525,CURRENT,959,2
41528,CURRENT,912,2
41530,CURRENT,930,2
41533,CURRENT,945,2
41536,CURRENT,960,2
41538,CURRENT,949,2
41541,CURRENT,936,2
41544,CURRENT,929,2
41546,CURRENT,924,2
41549,CURRENT,960,2
41552,CURRENT,968,2
41554,CURRENT,1029,2
41558,CURRENT,1018,2
41561,CURRENT,992,2
41563,CURRENT,877,2
41566,CURRENT,951,2
41569,CURRENT,985,2
41571,CURRENT,901,2
41574,CURRENT,971,2
41577,CURRENT,973,2
41579,CURRENT,1079,2
41582,CURRENT,918,2
41585,CURRENT,926,2
41587,CURRENT,933,2
41590,CURRENT,966,2
41593,CURRENT,984,2
41595,CURRENT,941,2
41598,CURRENT,926,2
41602,CURRENT,912,2
41604,CURRENT,925,2
41607,CURRENT,959,2
41610,CURRENT,967,2
41612,CURRENT,999,2
41615,CURRENT,1018,2
41618,CURRENT,966,2
41620,CURRENT,908,2
41623,CURRENT,934,2
41626,CURRENT,993,2
41628,CURRENT,907,2
41631,CURRENT,999,2
41634,CURRENT,933,2
41636,CURRENT,1073,2
41639,CURRENT,927,2
41643,CURRENT,948,2
41645,CURRENT,942,2
41648,CURRENT,962,2
41651,CURRENT,934,2
41653,CURRENT,945,2
41656,CURRENT,931,2
41659,CURRENT,957,2
41661,CURRENT,895,2
41664,CURRENT,960,2
41667,CURRENT,949,2
41669,CURRENT,952,2
41672,CURRENT,993,2
41675,CURRENT,964,2
41677,CURRENT,915,2
41680,CURRENT,929,2
41683,CURRENT,992,2
41686,CURRENT,932,2
41689,CURRENT,1014,2
41692,CURRENT,931,2
41694,CURRENT,1102,2
41697,CURRENT,955,2
41700,CURRENT,918,2
41702,CURRENT,1009,2
41705,CURRENT,950,2
41708,CURRENT,1018,2
41710,CURRENT,949,2
41713,CURRENT,942,2
41716,CURRENT,931,2
41718,CURRENT,912,2
41721,CURRENT,973,2
41724,CURRENT,946,2
41726,CURRENT,963,2
41730,CURRENT,991,2
41733,CURRENT,962,2
41735,CURRENT,897,2
41738,CURRENT,962,2
41741,CURRENT,994,2
41743,CURRENT,971,2
41746,CURRENT,1015,2
41749,CURRENT,924,2
41751,CURRENT,1086,2
41754,CURRENT,973,2
41757,CURRENT,917,2
41759,CURRENT,1012,2
41762,CURRENT,1034,2
41765,CURRENT,1007,2
41768,CURRENT,880,2
41771,CURRENT,941,2
41774,CURRENT,964,2
41777,CURRENT,911,2
41779,CURRENT,956,2
41782,CURRENT,972,2
41785,CURRENT,974,2
41787,CURRENT,990,2
41790,CURRENT,966,2
41793,CURRENT,860,2
41795,CURRENT,967,2
41798,CURRENT,994,2
41800,CURRENT,1021,2
41803,CURRENT,881,2
41806,CURRENT,940,2
41809,CURRENT,988,2
41811,CURRENT,939,2
41815,CURRENT,1030,2
41818,CURRENT,957,2
41820,CURRENT,1057,2
41823,CURRENT,988,2
41826,CURRENT,958,2
41828,CURRENT,926,2
41831,CURRENT,946,2
41834,CURRENT,941,2
41836,CURRENT,1001,2
41839,CURRENT,946,2
41842,CURRENT,951,2
41844,CURRENT,913,2
41847,CURRENT,971,2
41850,CURRENT,976,2
41852,CURRENT,946,2
41856,CURRENT,985,2
41859,CURRENT,1014,2
41861,CURRENT,926,2
41864,CURRENT,935,2
41867,CURRENT,968,2
41869,CURRENT,967,2
41872,CURRENT,1012,2
41875,CURRENT,982,2
41877,CURRENT,1048,2
41880,CURRENT,966,2
41883,CURRENT,911,2
41885,CURRENT,1001,2
41888,CURRENT,964,2
41891,CURRENT,1000,2
41894,CURRENT,952,2
41896,CURRENT,950,2
41900,CURRENT,966,2
41903,CURRENT,910,2
41905,CURRENT,970,2
41908,CURRENT,977,2
41910,CURRENT,1006,2
41913,CURRENT,1026,2
41916,CURRENT,971,2
41919,CURRENT,884,2
41921,CURRENT,950,2
41924,CURRENT,1002,2
41927,CURRENT,950,2
41929,CURRENT,981,2
41932,CURRENT,937,2
41935,CURRENT,1076,2
41937,CURRENT,935,2
41940,CURRENT,919,2
41944,CURRENT,1025,2
41946,CURRENT,1018,2
41949,CURRENT,1000,2
41952,CURRENT,869,2
41955,CURRENT,945,2
41957,CURRENT,966,2
41960,CURRENT,917,2
41963,CURRENT,1035,2
41965,CURRENT,976,2
41968,CURRENT,1066,2
41971,CURRENT,912,2
41973,CURRENT,970,2
41976,CURRENT,954,2
41979,CURRENT,971,2
41981,CURRENT,996,2
41985,CURRENT,974,2
41988,CURRENT,925,2
41990,CURRENT,945,2
41993,CURRENT,974,2
41996,CURRENT,971,2
41998,CURRENT,954,2
42001,CURRENT,1009,2
42004,CURRENT,1007,2
42006,CURRENT,1021,2
42009,CURRENT,881,2
42012,CURRENT,974,2
42014,CURRENT,1010,2
42017,CURRENT,1005,2
42020,CURRENT,972,2
42023,CURRENT,935,2
42025,CURRENT,1071,2
42029,CURRENT,928,2
42032,CURRENT,969,2
42034,CURRENT,990,2
42037,CURRENT,969,2
42040,CURRENT,988,2
42042,CURRENT,952,2
42045,CURRENT,930,2
42048,CURRENT,951,2
42050,CURRENT,956,2
42053,CURRENT,978,2
42055,CURRENT,972,2
42058,CURRENT,961,2
42061,CURRENT,1005,2
42064,CURRENT,972,2
42066,CURRENT,873,2
42070,CURRENT,971,2
42073,CURRENT,1016,2
42075,CURRENT,1025,2
42078,CURRENT,1016,2
42081,CURRENT,941,2
42083,CURRENT,985,2
42086,CURRENT,979,2
42089,CURRENT,977,2
42091,CURRENT,1008,2
42094,CURRENT,1021,2
42097,CURRENT,994,2
42099,CURRENT,865,2
42102,CURRENT,951,2
42105,CURRENT,1000,2
42108,CURRENT,909,2
42110,CURRENT,985,2
42114,CURRENT,964,2
42117,CURRENT,1014,2
42119,CURRENT,938,2
42122,CURRENT,973,2
42125,CURRENT,1003,2
42127,CURRENT,932,2
42130,CURRENT,1022,2
42133,CURRENT,970,2
42135,CURRENT,936,2
42138,CURRENT,933,2
42141,CURRENT,923,2
42143,CURRENT,975,2
42146,CURRENT,984,2
42149,CURRENT,967,2
42151,CURRENT,1008,2
42155,CURRENT,983,2
42158,CURRENT,885,2
42160,CURRENT,974,2
42163,CURRENT,1014,2
42166,CURRENT,1014,2
42168,CURRENT,998,2
42171,CURRENT,929,2
42174,CURRENT,1052,2
42177,CURRENT,964,2
42179,CURRENT,1003,2
42182,CURRENT,1027,2
42185,CURRENT,1039,2
42187,CURRENT,1003,2
42190,CURRENT,873,2
42193,CURRENT,957,2
42195,CURRENT,1002,2
42199,CURRENT,1011,2
42202,CURRENT,949,2
42205,CURRENT,956,2
42207,CURRENT,994,2
42210,CURRENT,896,2
42213,CURRENT,984,2
42215,CURRENT,960,2
42218,CURRENT,955,2
42221,CURRENT,997,2
42223,CURRENT,942,2
42226,CURRENT,928,2
42229,CURRENT,934,2
42231,CURRENT,986,2
42234,CURRENT,968,2
42236,CURRENT,1017,2
42240,CURRENT,970,2
42243,CURRENT,1020,2
42246,CURRENT,970,2
42248,CURRENT,879,2
42251,CURRENT,996,2
42254,CURRENT,1020,2
42256,CURRENT,977,2
42259,CURRENT,1031,2
42262,CURRENT,946,2
42264,CURRENT,1058,2
42267,CURRENT,966,2
42270,CURRENT,955,2
42272,CURRENT,996,2
42275,CURRENT,1079,2
42278,CURRENT,1048,2
42281,CURRENT,922,2
42284,CURRENT,937,2
42287,CURRENT,962,2
42290,CURRENT,951,2
42292,CURRENT,971,2
42295,CURRENT,957,2
42297,CURRENT,1026,2
42300,CURRENT,999,2
42303,CURRENT,975,2
42306,CURRENT,941,2
42308,CURRENT,955,2
42311,CURRENT,1038,2
42314,CURRENT,958,2
42316,CURRENT,934,2
42319,CURRENT,940,2
42322,CURRENT,978,2
42324,CURRENT,976,2
42328,CURRENT,955,2
42331,CURRENT,1018,2
42333,CURRENT,1009,2
42336,CURRENT,980,2
42339,CURRENT,886,2
42341,CURRENT,942,2
42344,CURRENT,1007,2
42347,CURRENT,980,2
42349,CURRENT,1024,2
42352,CURRENT,931,2
42355,CURRENT,1111,2
42358,CURRENT,960,2
42360,CURRENT,963,2
42363,CURRENT,954,2
42365,CURRENT,969,2
42369,CURRENT,984,2
42372,CURRENT,978,2
42374,CURRENT,953,2
42377,CURRENT,941,2
42380,CURRENT,917,2
42382,CURRENT,980,2
42385,CURRENT,980,2
42388,CURRENT,1042,2
42390,CURRENT,995,2
42393,CURRENT,984,2
42396,CURRENT,933,2
42398,CURRENT,949,2
42401,CURRENT,994,2
42404,CURRENT,965,2
42406,CURRENT,1006,2
42409,CURRENT,939,2
42413,CURRENT,1029,2
42416,CURRENT,977,2
42418,CURRENT,904,2
42421,CURRENT,1014,2
42424,CURRENT,1012,2
42426,CURRENT,957,2
42429,CURRENT,888,2
42432,CURRENT,951,2
42434,CURRENT,1002,2
42437,CURRENT,915,2
42440,CURRENT,962,2
42442,CURRENT,998,2
42445,CURRENT,1090,2
42448,CURRENT,972,2
42450,CURRENT,912,2
42454,CURRENT,1022,2
42457,CURRENT,1001,2
42460,CURRENT,1022,2
42462,CURRENT,999,2
42465,CURRENT,955,2
42468,CURRENT,1039,2
42470,CURRENT,904,2
42473,CURRENT,1011,2
42476,CURRENT,985,2
42478,CURRENT,1088,2
42481,CURRENT,1026,2
42484,CURRENT,969,2
42487,CURRENT,928,2
42489,CURRENT,958,2
42492,CURRENT,997,2
42494,CURRENT,964,2
42498,CURRENT,960,2
42501,CURRENT,926,2
42503,CURRENT,1028,2
42506,CURRENT,971,2
42509,CURRENT,952,2
42512,CURRENT,1029,2
42514,CURRENT,1013,2
42517,CURRENT,1014,2
42520,CURRENT,869,2
42522,CURRENT,951,2
42525,CURRENT,1011,2
42528,CURRENT,980,2
42530,CURRENT,998,2
42533,CURRENT,947,2
42536,CURRENT,1043,2
42539,CURRENT,960,2
42542,CURRENT,929,2
42545,CURRENT,1013,2
42548,CURRENT,960,2
42550,CURRENT,992,2
42553,CURRENT,1014,2
42556,CURRENT,945,2
42558,CURRENT,964,2
42561,CURRENT,928,2
42564,CURRENT,948,2
42566,CURRENT,961,2
42569,CURRENT,982,2
42572,CURRENT,1015,2
42574,CURRENT,996,2
42577,CURRENT,930,2
42580,CURRENT,954,2
42583,CURRENT,989,2
42586,CURRENT,961,2
42589,CURRENT,958,2
42591,CURRENT,913,2
42594,CURRENT,1040,2
42597,CURRENT,978,2
42599,CURRENT,878,2
42602,CURRENT,973,2
42605,CURRENT,1001,2
42607,CURRENT,983,2
42610,CURRENT,915,2
42613,CURRENT,946,2
42615,CURRENT,998,2
42618,CURRENT,960,2
42621,CURRENT,1022,2
42624,CURRENT,1012,2
42627,CURRENT,1069,2
42630,CURRENT,982,2
42632,CURRENT,910,2
42635,CURRENT,948,2
42638,CURRENT,971,2
42640,CURRENT,972,2
42643,CURRENT,1026,2
42646,CURRENT,958,2
42648,CURRENT,999,2
42651,CURRENT,924,2
42654,CURRENT,990,2
42656,CURRENT,1009,2
42659,CURRENT,979,2
42662,CURRENT,1012,2
42665,CURRENT,990,2
42668,CURRENT,953,2
42671,CURRENT,969,2
42674,CURRENT,944,2
42676,CURRENT,977,2
42679,CURRENT,966,2
42682,CURRENT,1083,2
42684,CURRENT,1000,2
42687,CURRENT,963,2
42690,CURRENT,934,2
42692,CURRENT,980,2
42695,CURRENT,978,2
42698,CURRENT,957,2
42700,CURRENT,963,2
42703,CURRENT,937,2
42706,CURRENT,1076,2
42708,CURRENT,971,2
42712,CURRENT,884,2
42715,CURRENT,1014,2
42717,CURRENT,1041,2
42720,CURRENT,1004,2
42723,CURRENT,893,2
42726,CURRENT,973,2
42728,CURRENT,1018,2
42731,CURRENT,937,2
42734,CURRENT,980,2
42736,CURRENT,994,2
42739,CURRENT,1041,2
42742,CURRENT,977,2
42744,CURRENT,882,2
42747,CURRENT,1005,2
42750,CURRENT,1011,2
42753,CURRENT,983,2
42756,CURRENT,1033,2
42759,CURRENT,953,2
42761,CURRENT,1080,2
42764,CURRENT,942,2
42767,CURRENT,1005,2
42770,CURRENT,970,2
42772,CURRENT,1059,2
42775,CURRENT,1036,2
42778,CURRENT,901,2
42780,CURRENT,956,2
42783,CURRENT,1006,2
42786,CURRENT,993,2
42788,CURRENT,966,2
42791,CURRENT,955,2
42795,CURRENT,1032,2
42797,CURRENT,934,2
42800,CURRENT,973,2
42803,CURRENT,958,2
42805,CURRENT,944,2
42808,CURRENT,1027,2
42811,CURRENT,954,2
42814,CURRENT,948,2
42816,CURRENT,946,2
42819,CURRENT,921,2
42821,CURRENT,979,2
42824,CURRENT,966,2
42827,CURRENT,981,2
42829,CURRENT,1000,2
42832,CURRENT,966,2
42835,CURRENT,950,2
42839,CURRENT,969,2
42841,CURRENT,922,2
42844,CURRENT,961,2
42846,CURRENT,990,2
42849,CURRENT,986,2
42852,CURRENT,1004,2
42855,CURRENT,989,2
42857,CURRENT,938,2
42860,CURRENT,941,2
42862,CURRENT,990,2
42865,CURRENT,986,2
42868,CURRENT,986,2
42870,CURRENT,967,2
42873,CURRENT,1019,2
42876,CURRENT,977,2
42880,CURRENT,989,2
42882,CURRENT,1011,2
42885,CURRENT,998,2
42888,CURRENT,974,2
42890,CURRENT,927,2
42893,CURRENT,952,2
42896,CURRENT,984,2
42898,CURRENT,979,2
42901,CURRENT,991,2
42903,CURRENT,1040,2
42906,CURRENT,1024,2
42909,CURRENT,976,2
42912,CURRENT,894,2
42914,CURRENT,969,2
42917,CURRENT,1015,2
42920,CURRENT,983,2
42923,CURRENT,1016,2
42926,CURRENT,946,2
42929,CURRENT,1034,2
42931,CURRENT,974,2
42934,CURRENT,912,2
42937,CURRENT,1023,2
42940,CURRENT,1024,2
42942,CURRENT,972,2
42945,CURRENT,906,2
42948,CURRENT,953,2
42950,CURRENT,1012,2
42953,CURRENT,946,2
42956,CURRENT,985,2
42958,CURRENT,961,2
42961,CURRENT,1075,2
42964,CURRENT,996,2
42967,CURRENT,915,2
42970,CURRENT,951,2
42973,CURRENT,1011,2
42975,CURRENT,1053,2
42978,CURRENT,1008,2
42981,CURRENT,947,2
42984,CURRENT,1100,2
42986,CURRENT,970,2
42989,CURRENT,966,2
42992,CURRENT,964,2
42994,CURRENT,969,2
42997,CURRENT,1015,2
43000,CURRENT,895,2
43002,CURRENT,960,2
43005,CURRENT,990,2
43009,CURRENT,911,2
43011,CURRENT,1049,2
43014,CURRENT,1008,2
43017,CURRENT,1076,2
43019,CURRENT,1000,2
43022,CURRENT,951,2
43025,CURRENT,996,2
43028,CURRENT,980,2
43030,CURRENT,1017,2
43033,CURRENT,973,2
43036,CURRENT,964,2
43038,CURRENT,1050,2
43041,CURRENT,924,2
43044,CURRENT,973,2
43046,CURRENT,984,2
43049,CURRENT,982,2
43053,CURRENT,988,2
43055,CURRENT,944,2
43058,CURRENT,945,2
43061,CURRENT,963,2
43063,CURRENT,929,2
43066,CURRENT,1007,2
43069,CURRENT,974,2
43071,CURRENT,1069,2
43074,CURRENT,967,2
43077,CURRENT,957,2
43079,CURRENT,935,2
43082,CURRENT,953,2
43085,CURRENT,982,2
43087,CURRENT,992,2
43090,CURRENT,963,2
43094,CURRENT,954,2
43096,CURRENT,1020,2
43099,CURRENT,976,2
43102,CURRENT,960,2
43104,CURRENT,983,2
43107,CURRENT,1001,2
43110,CURRENT,972,2
43112,CURRENT,938,2
43115,CURRENT,963,2
43118,CURRENT,983,2
43120,CURRENT,979,2
43123,CURRENT,982,2
43126,CURRENT,1006,2
43128,CURRENT,1017,2
43131,CURRENT,1051,2
43134,CURRENT,930,2
43138,CURRENT,955,2
43140,CURRENT,1006,2
43143,CURRENT,974,2
43146,CURRENT,975,2
43148,CURRENT,913,2
43151,CURRENT,1051,2
43154,CURRENT,981,2
43156,CURRENT,893,2
43159,CURRENT,1020,2
43162,CURRENT,1009,2
43164,CURRENT,1026,2
43167,CURRENT,923,2
43170,CURRENT,952,2
43172,CURRENT,990,2
43175,CURRENT,980,2
43179,CURRENT,1011,2
43182,CURRENT,1031,2
43184,CURRENT,1016,2
43187,CURRENT,983,2
43190,CURRENT,869,2
43192,CURRENT,999,2
43195,CURRENT,1008,2
43198,CURRENT,963,2
43200,CURRENT,1018,2
43203,CURRENT,953,2
43206,CURRENT,1065,2
43209,CURRENT,959,2
43211,CURRENT,959,2
43214,CURRENT,1018,2
43217,CURRENT,1051,2
43219,CURRENT,1011,2
43223,CURRENT,879,2
43226,CURRENT,967,2
43228,CURRENT,1011,2
43231,CURRENT,909,2
43234,CURRENT,971,2
43236,CURRENT,969,2
43239,CURRENT,1097,2
43242,CURRENT,968,2
43244,CURRENT,931,2
43247,CURRENT,1013,2
43250,CURRENT,982,2
43252,CURRENT,1016,2
43255,CURRENT,1001,2
43258,CURRENT,952,2
43261,CURRENT,981,2
43264,CURRENT,931,2
43267,CURRENT,978,2
43270,CURRENT,990,2
43272,CURRENT,979,2
43275,CURRENT,1007,2
43278,CURRENT,931,2
43280,CURRENT,941,2
43283,CURRENT,961,2
43286,CURRENT,941,2
43288,CURRENT,961,2
43291,CURRENT,965,2
43294,CURRENT,968,2
43296,CURRENT,1026,2
43299,CURRENT,978,2
43302,CURRENT,920,2
43304,CURRENT,964,2
43308,CURRENT,1008,2
43311,CURRENT,963,2
43313,CURRENT,943,2
43316,CURRENT,952,2
43319,CURRENT,968,2
43321,CURRENT,980,2
43324,CURRENT,964,2
43327,CURRENT,1007,2
43329,CURRENT,1015,2
43332,CURRENT,1053,2
43335,CURRENT,904,2
43338,CURRENT,949,2
43340,CURRENT,1008,2
43343,CURRENT,997,2
43346,CURRENT,1001,2
43348,CURRENT,935,2
43352,CURRENT,1081,2
43355,CURRENT,981,2
43357,CURRENT,920,2
43360,CURRENT,1024,2
43363,CURRENT,960,2
43365,CURRENT,991,2
43368,CURRENT,1025,2
43371,CURRENT,954,2
43373,CURRENT,993,2
43376,CURRENT,913,2
43379,CURRENT,1025,2
43382,CURRENT,1020,2
43384,CURRENT,1103,2
43387,CURRENT,983,2
43390,CURRENT,933,2
43393,CURRENT,951,2
43396,CURRENT,979,2
43399,CURRENT,941,2
43401,CURRENT,971,2
43404,CURRENT,965,2
43407,CURRENT,982,2
43409,CURRENT,909,2
43412,CURRENT,995,2
43415,CURRENT,984,2
43417,CURRENT,987,2
43420,CURRENT,1000,2
43423,CURRENT,947,2
43425,CURRENT,938,2
43428,CURRENT,942,2
43431,CURRENT,975,2
43433,CURRENT,977,2
43437,CURRENT,968,2
43440,CURRENT,1015,2
43442,CURRENT,1017,2
43445,CURRENT,996,2
43448,CURRENT,902,2
43450,CURRENT,960,2
43453,CURRENT,1004,2
43456,CURRENT,964,2
43458,CURRENT,1019,2
43461,CURRENT,954,2
43464,CURRENT,1061,2
43467,CURRENT,978,2
43469,CURRENT,896,2
43472,CURRENT,1050,2
43475,CURRENT,1020,2
43478,CURRENT,987,2
43481,CURRENT,921,2
43484,CURRENT,958,2
43486,CURRENT,1018,2
43489,CURRENT,952,2
43492,CURRENT,971,2
43494,CURRENT,1018,2
43497,CURRENT,1034,2
43500,CURRENT,981,2
43502,CURRENT,878,2
43505,CURRENT,1008,2
43508,CURRENT,1014,2
43511,CURRENT,1037,2
43513,CURRENT,1029,2
43516,CURRENT,937,2
43520,CURRENT,989,2
43522,CURRENT,983,2
43525,CURRENT,1020,2
43528,CURRENT,1025,2
43531,CURRENT,1054,2
43533,CURRENT,1012,2
43536,CURRENT,874,2
43539,CURRENT,952,2
43541,CURRENT,1024,2
43544,CURRENT,1004,2
43547,CURRENT,1054,2
43550,CURRENT,955,2
43552,CURRENT,1106,2
43555,CURRENT,984,2
43558,CURRENT,928,2
43560,CURRENT,1004,2
43564,CURRENT,1039,2
43567,CURRENT,979,2
43569,CURRENT,872,2
43572,CURRENT,965,2
43575,CURRENT,1007,2
43577,CURRENT,928,2
43580,CURRENT,1011,2
43583,CURRENT,1010,2
43586,CURRENT,1079,2
43588,CURRENT,968,2
43591,CURRENT,936,2
43594,CURRENT,1038,2
43596,CURRENT,991,2
43599,CURRENT,1013,2
43602,CURRENT,1009,2
43604,CURRENT,966,2
